Response	Gene ENSEMBL ID
Sorafenib	ENSG00000197561
Sorafenib	ENSG00000198300
Sorafenib	ENSG00000158552
Sorafenib	ENSG00000124496
Sorafenib	ENSG00000118514
Sorafenib	ENSG00000104055
Sorafenib	ENSG00000167625
Sorafenib	ENSG00000024862
Sorafenib	ENSG00000135108
Sorafenib	ENSG00000100427
Sorafenib	ENSG00000004809
Sorafenib	ENSG00000091262
Sorafenib	ENSG00000204227
Sorafenib	ENSG00000143110
Sorafenib	ENSG00000122223
Sorafenib	RABL5
Sorafenib	ENSG00000100154
Sorafenib	ENSG00000122779
Sorafenib	ENSG00000134758
Sorafenib	ENSG00000111644
Sorafenib	ENSG00000151150
Sorafenib	ENSG00000099308
Sorafenib	ENSG00000104983
Sorafenib	ENSG00000188910
Sorafenib	ECRP
Sorafenib	ENSG00000242715
Sorafenib	ENSG00000168453
Sorafenib	ENSG00000188229
Sorafenib	ENSG00000170915
Sorafenib	ENSG00000184428
Sorafenib	ENSG00000140876
Sorafenib	ENSG00000123575
Sorafenib	LOC100505549
Sorafenib	ENSG00000112249
Sorafenib	ENSG00000167910
Sorafenib	ENSG00000118200
Sorafenib	ENSG00000044446
Sorafenib	ENSG00000158816
Sorafenib	ENSG00000162676
Sorafenib	ENSG00000137699
Sorafenib	ENSG00000154451
Sorafenib	ENSG00000104774
Sorafenib	PLK1S1
Sorafenib	ENSG00000125810
Sorafenib	C21orf56
Sorafenib	ENSG00000004766
Sorafenib	ENSG00000135750
Sorafenib	ENSG00000206353
Sorafenib	FAM108C1
Sorafenib	ENSG00000156671
Sorafenib	ENSG00000185127
Sorafenib	ENSG00000189171
Sorafenib	ENSG00000185669
Sorafenib	ENSG00000065361
Sorafenib	MGC12982
Sorafenib	ENSG00000248098
Sorafenib	ENSG00000170561
Sorafenib	ENSG00000149150
Sorafenib	LOC283143
Sorafenib	ENSG00000118454
Sorafenib	ENSG00000214013
Sorafenib	ENSG00000064607
Sorafenib	ENSG00000108602
Sorafenib	ENSG00000150477
Sorafenib	ENSG00000120686
Sorafenib	ENSG00000070882
Sorafenib	ENSG00000135537
Sorafenib	ENSG00000125246
Sorafenib	ENSG00000147130
Sorafenib	ENSG00000109736
Sorafenib	LRRC33
Sorafenib	ENSG00000166928
Sorafenib	ENSG00000101246
Sorafenib	ENSG00000166682
Sorafenib	ENSG00000131174
Sorafenib	ENSG00000188643
Sorafenib	ENSG00000137218
Sorafenib	ENSG00000157445
Sorafenib	ENSG00000187730
Sorafenib	DOM3Z
Sorafenib	ENSG00000076555
Sorafenib	ENSG00000187840
Sorafenib	ENSG00000150977
Sorafenib	ENSG00000154447
Sorafenib	ENSG00000169397
Sorafenib	ENSG00000159761
Sorafenib	ENSG00000054654
Sorafenib	ENSG00000231889
Sorafenib	ENSG00000118322
Sorafenib	ENSG00000140678
Sorafenib	LRG_135
Sorafenib	ENSG00000276262
Sorafenib	ENSG00000230937
Sorafenib	ENSG00000152137
Sorafenib	ENSG00000050426
Sorafenib	ENSG00000119227
Sorafenib	ENSG00000140521
Sorafenib	ENSG00000179902
Sorafenib	ENSG00000139651
Sorafenib	ENSG00000175155
Sorafenib	LOC100507486
Sorafenib	ENSG00000123933
Sorafenib	ENSG00000147255
Sorafenib	ENSG00000138434
Sorafenib	ENSG00000185513
Sorafenib	ENSG00000243156
Sorafenib	ENSG00000124702
Sorafenib	LRG_537
Sorafenib	ENSG00000114541
Sorafenib	C11orf2
Sorafenib	ENSG00000205420
Sorafenib	LOC643650
Sorafenib	ENSG00000080824
Sorafenib	ENSG00000147676
Sorafenib	ENSG00000149418
Sorafenib	ENSG00000102854
Sorafenib	ENSG00000100578
Sorafenib	ENSG00000137269
Sorafenib	ENSG00000146047
Sorafenib	ENSG00000233429
Sorafenib	ENSG00000120251
Sorafenib	LOC100506844
Sorafenib	ENSG00000125652
Sorafenib	ENSG00000196865
Sorafenib	ENSG00000224264
Sorafenib	ENSG00000183837
Sorafenib	ENSG00000180871
Sorafenib	ENSG00000105971
Sorafenib	ENSG00000110934
Sorafenib	ENSG00000049239
Sorafenib	ENSG00000163154
Sorafenib	ENSG00000109572
Sorafenib	ENSG00000149182
Sorafenib	ENSG00000221930
Sorafenib	ENSG00000124257
Sorafenib	ENSG00000176182
Sorafenib	ENSG00000151693
Sorafenib	ENSG00000248487
Sorafenib	ENSG00000134262
Sorafenib	ENSG00000137161
Sorafenib	ENSG00000164442
Sorafenib	ENSG00000081870
Sorafenib	ENSG00000104472
Sorafenib	ENSG00000090054
Sorafenib	ENSG00000053747
Sorafenib	ENSG00000176834
Sorafenib	ENSG00000235396
Sorafenib	ENSG00000165105
Sorafenib	ENSG00000135049
Sorafenib	LOC284788
Sorafenib	ENSG00000005001
Sorafenib	ENSG00000162714
Sorafenib	C5orf20
Sorafenib	ENSG00000077312
Sorafenib	ENSG00000108799
Sorafenib	ENSG00000118816
Sorafenib	ENSG00000197889
Sorafenib	ENSG00000132561
Sorafenib	ENSG00000141428
Sorafenib	ENSG00000274276
Sorafenib	ENSG00000189227
Sorafenib	ENSG00000182676
Sorafenib	ENSG00000198142
Sorafenib	ENSG00000206376
Sorafenib	ENSG00000167792
Sorafenib	ENSG00000011426
Sorafenib	ENSG00000225663
Sorafenib	ENSG00000010322
Sorafenib	ENSG00000168237
Sorafenib	ENSG00000175073
Sorafenib	ENSG00000086065
Sorafenib	ENSG00000155926
Sorafenib	ENSG00000152767
Sorafenib	ENSG00000179195
Sorafenib	ENSG00000164038
Sorafenib	LOC100132735
Sorafenib	NCRNA00185
Sorafenib	ENSG00000215424
Sorafenib	ENSG00000164023
Sorafenib	ENSG00000143437
Sorafenib	ENSG00000235712
Sorafenib	ENSG00000100417
Sorafenib	ENSG00000137944
Sorafenib	ENSG00000116691
Sorafenib	ENSG00000197506
Sorafenib	ENSG00000115963
Sorafenib	ENSG00000127948
Sorafenib	C19orf21
Sorafenib	ENSG00000123066
Sorafenib	ENSG00000085788
Sorafenib	FLJ90757
Sorafenib	ENSG00000143811
Sorafenib	ENSG00000168214
Sorafenib	ENSG00000141391
Sorafenib	ENSG00000232839
Sorafenib	ENSG00000116212
Sorafenib	ENSG00000111328
Sorafenib	ENSG00000138180
Sorafenib	ENSG00000239998
Sorafenib	ENSG00000177946
Sorafenib	ENSG00000173391
Sorafenib	LRG_353
Sorafenib	ENSG00000164776
Sorafenib	NARG2
Sorafenib	C19orf59
Sorafenib	ENSG00000265203
Sorafenib	ENSG00000164691
Sorafenib	ENSG00000177732
Sorafenib	ENSG00000215712
Sorafenib	ENSG00000105371
Sorafenib	ENSG00000128641
Sorafenib	ENSG00000135778
Sorafenib	ENSG00000173930
Sorafenib	ENSG00000088882
Sorafenib	ENSG00000088986
Sorafenib	ZNF259
Sorafenib	ENSG00000176371
Sorafenib	ENSG00000068097
Sorafenib	ENSG00000211714
Sorafenib	ENSG00000125900
Sorafenib	PRR24
Sorafenib	ENSG00000196218
Sorafenib	ENSG00000186471
Sorafenib	ENSG00000105699
Sorafenib	ENSG00000186474
Sorafenib	LRG_197
Sorafenib	ENSG00000072958
Sorafenib	ENSG00000137574
Sorafenib	ENSG00000042286
Sorafenib	ENSG00000168003
Sorafenib	ENSG00000047644
Sorafenib	ENSG00000173198
Sorafenib	ENSG00000144824
Sorafenib	ENSG00000134769
Sorafenib	ENSG00000112062
Sorafenib	ENSG00000240053
Sorafenib	ENSG00000163322
Sorafenib	ENSG00000171720
Sorafenib	ENSG00000186812
Sorafenib	ENSG00000198663
Sorafenib	ENSG00000151502
Sorafenib	ENSG00000050130
Sorafenib	ENSG00000275575
Sorafenib	ENSG00000175575
Sorafenib	ENSG00000173898
Sorafenib	ENSG00000087510
Sorafenib	ENSG00000147571
Sorafenib	ENSG00000114455
Sorafenib	ENSG00000242550
Sorafenib	ENSG00000171903
Sorafenib	LOC283663
Sorafenib	MLL4
Sorafenib	ENSG00000090382
Sorafenib	ENSG00000196668
Sorafenib	ENSG00000109854
Sorafenib	ENSG00000213930
Sorafenib	ENSG00000168528
Sorafenib	ENSG00000112378
Sorafenib	ENSG00000180776
Sorafenib	ENSG00000139083
Sorafenib	ENSG00000126218
Sorafenib	ENSG00000152749
Sorafenib	ENSG00000090006
Sorafenib	ENSG00000068831
Sorafenib	ENSG00000141644
Sorafenib	ENSG00000211448
Sorafenib	ENSG00000256294
Sorafenib	ENSG00000163563
Sorafenib	ENSG00000243477
Sorafenib	ENSG00000071082
Sorafenib	C9orf93
Sorafenib	ENSG00000161944
Sorafenib	ENSG00000186625
Sorafenib	ENSG00000112290
Sorafenib	ENSG00000104835
Sorafenib	ENSG00000179134
Sorafenib	ENSG00000064218
Sorafenib	ENSG00000083307
Sorafenib	FAM113A
Sorafenib	ENSG00000176658
Sorafenib	ENSG00000188425
Sorafenib	ENSG00000156735
Sorafenib	ENSG00000172954
Sorafenib	ENSG00000261701
Sorafenib	ENSG00000137936
Sorafenib	ENSG00000170325
Sorafenib	ENSG00000181191
Sorafenib	ENSG00000167685
Sorafenib	ENSG00000148120
Sorafenib	ENSG00000139610
Sorafenib	TMCO7
Sorafenib	ENSG00000075826
Sorafenib	ENSG00000112357
Sorafenib	ENSG00000044459
Sorafenib	ENSG00000164144
Sorafenib	ENSG00000105221
Sorafenib	ENSG00000124787
Sorafenib	ENSG00000164078
Sorafenib	ENSG00000155307
Sorafenib	ENSG00000012171
Sorafenib	ENSG00000123975
Sorafenib	ENSG00000083099
Sorafenib	ENSG00000120242
Sorafenib	ENSG00000063660
Sorafenib	ENSG00000164512
Sorafenib	ENSG00000150054
Sorafenib	ENSG00000112584
Sorafenib	ENSG00000121022
Sorafenib	ENSG00000171345
Sorafenib	ENSG00000169220
Sorafenib	ENSG00000276163
Sorafenib	ENSG00000180316
Sorafenib	ENSG00000184634
Sorafenib	C17orf66
Sorafenib	ENSG00000157625
Sorafenib	ENSG00000189144
Sorafenib	ENSG00000278318
Sorafenib	ENSG00000204482
Sorafenib	ENSG00000237693
Sorafenib	ENSG00000147206
Sorafenib	ENSG00000168890
Sorafenib	ENSG00000242732
Sorafenib	ENSG00000153015
Sorafenib	ENSG00000168679
Sorafenib	ENSG00000011258
Sorafenib	ENSG00000214113
Sorafenib	ENSG00000186832
Sorafenib	ENSG00000169129
Sorafenib	ENSG00000140400
Sorafenib	ENSG00000186998
Sorafenib	ENSG00000130988
Sorafenib	ENSG00000140299
Sorafenib	ENSG00000156414
Sorafenib	ENSG00000186104
Sorafenib	ENSG00000105483
Sorafenib	ENSG00000171729
Sorafenib	ENSG00000142556
Sorafenib	ENSG00000213853
Sorafenib	ENSG00000105705
Sorafenib	ENSG00000134317
Sorafenib	ENSG00000279355
Sorafenib	ENSG00000221916
Sorafenib	ENSG00000162650
Sorafenib	ENSG00000136490
Sorafenib	ENSG00000150764
Sorafenib	ENSG00000108405
Sorafenib	ENSG00000124523
Sorafenib	ENSG00000051523
Sorafenib	ENSG00000182450
Sorafenib	ENSG00000177728
Sorafenib	ENSG00000101194
Sorafenib	ENSG00000206075
Sorafenib	ENSG00000102886
Sorafenib	ENSG00000211848
Sorafenib	ENSG00000124466
Sorafenib	ENSG00000115526
Sorafenib	ENSG00000102024
Sorafenib	ENSG00000176728
Sorafenib	LRG_80
Sorafenib	ENSG00000168101
Sorafenib	ENSG00000113296
Sorafenib	ENSG00000105976
Sorafenib	ENSG00000234616
Sorafenib	ENSG00000125850
Sorafenib	ENSG00000083814
Sorafenib	ENSG00000171858
Sorafenib	ENSG00000104221
Sorafenib	ENSG00000198612
Sorafenib	ENSG00000151500
Sorafenib	ENSG00000134627
Sorafenib	ENSG00000104218
Sorafenib	ENSG00000183742
Sorafenib	ENSG00000218416
Sorafenib	ENSG00000100979
Sorafenib	ENSG00000112320
Sorafenib	ENSG00000151065
Sorafenib	ENSG00000105607
Sorafenib	ENSG00000186081
Sorafenib	LOC148413
Sorafenib	ENSG00000145545
Sorafenib	ENSG00000044090
Sorafenib	ENSG00000105671
Sorafenib	ENSG00000167257
Sorafenib	ENSG00000143842
Sorafenib	ENSG00000091157
Sorafenib	C1orf38
Sorafenib	ENSG00000186867
Sorafenib	LRG_351
Sorafenib	ENSG00000144468
Sorafenib	ENSG00000136240
Sorafenib	ENSG00000196284
Sorafenib	ENSG00000178038
Sorafenib	ENSG00000100324
Sorafenib	ENSG00000149577
Sorafenib	ENSG00000150893
Sorafenib	ENSG00000101843
Sorafenib	FP588
Sorafenib	ENSG00000228109
Sorafenib	ENSG00000198483
Sorafenib	ENSG00000226257
Sorafenib	ENSG00000196850
Sorafenib	LOC386758
Sorafenib	LOC145663
Sorafenib	ENSG00000072682
Sorafenib	ENSG00000134684
Sorafenib	ENSG00000186074
Sorafenib	ENSG00000144677
Sorafenib	C2orf65
Sorafenib	ENSG00000136449
Sorafenib	ZNF187
Sorafenib	ENSG00000102174
Sorafenib	ENSG00000152234
Sorafenib	ENSG00000166548
Sorafenib	ENSG00000132514
Sorafenib	ENSG00000204856
Sorafenib	ENSG00000104613
Sorafenib	ENSG00000183722
Sorafenib	ENSG00000076604
Sorafenib	ENSG00000121413
Sorafenib	ENSG00000183542
Sorafenib	LRG_524
Sorafenib	ENSG00000111684
Sorafenib	C16orf73
Sorafenib	LOC100286925
Sorafenib	ENSG00000055732
Sorafenib	LOC339352
Sorafenib	ENSG00000064300
Sorafenib	ENSG00000188846
Sorafenib	ENSG00000281690
Sorafenib	LOC344887
Sorafenib	ENSG00000171700
Sorafenib	ENSG00000203907
Sorafenib	ENSG00000175920
Sorafenib	ENSG00000172932
Sorafenib	ENSG00000235125
Sorafenib	LOC100507364
Sorafenib	ENSG00000099330
Sorafenib	ENSG00000244045
Sorafenib	ENSG00000128928
Sorafenib	ENSG00000130147
Sorafenib	ENSG00000153157
Sorafenib	ENSG00000081791
Sorafenib	ENSG00000141101
Sorafenib	ENSG00000188112
Sorafenib	ENSG00000162882
Sorafenib	ENSG00000107758
Sorafenib	ENSG00000172428
Sorafenib	ENSG00000153574
Sorafenib	ENSG00000124784
Sorafenib	ENSG00000170523
Sorafenib	ENSG00000171840
Sorafenib	ENSG00000100116
Sorafenib	LOC100506415
Sorafenib	ENSG00000148288
Sorafenib	ENSG00000062038
Sorafenib	ENSG00000109771
Sorafenib	ENSG00000107551
Sorafenib	ENSG00000171346
Sorafenib	ENSG00000105726
Sorafenib	ENSG00000250510
Sorafenib	AGXT2L2
Sorafenib	ENSG00000196352
Sorafenib	ENSG00000173083
Sorafenib	ENSG00000178904
Sorafenib	ENSG00000131941
Sorafenib	ENSG00000134489
Sorafenib	ENSG00000014914
Sorafenib	ENSG00000130487
Sorafenib	ENSG00000157933
Sorafenib	LRG_236
Sorafenib	ENSG00000186352
Sorafenib	ENSG00000182566
Sorafenib	ENSG00000205336
Sorafenib	ENSG00000173402
Sorafenib	ENSG00000212866
Sorafenib	ENSG00000203666
Sorafenib	ENSG00000189280
Sorafenib	ENSG00000187266
Sorafenib	ENSG00000260873
Sorafenib	ENSG00000169228
Sorafenib	ENSG00000123810
Sorafenib	ENSG00000042813
Sorafenib	ENSG00000118518
Sorafenib	ENSG00000125755
Sorafenib	ENSG00000180999
Sorafenib	ENSG00000143367
Sorafenib	C7orf23
Sorafenib	ENSG00000153975
Sorafenib	ENSG00000143851
Sorafenib	ZNF193
Sorafenib	ENSG00000132698
Sorafenib	ENSG00000151240
Sorafenib	ENSG00000005844
Sorafenib	ENSG00000152078
Sorafenib	ENSG00000281626
Sorafenib	ENSG00000065559
Sorafenib	ENSG00000197429
Sorafenib	LOC338651
Sorafenib	ENSG00000186815
Sorafenib	ENSG00000147548
Sorafenib	ENSG00000105374
Sorafenib	LOC283693
Sorafenib	C3orf55
Sorafenib	ENSG00000070087
Sorafenib	ENSG00000182578
Sorafenib	ENSG00000128039
Sorafenib	ENSG00000171951
Sorafenib	ENSG00000182752
Sorafenib	ENSG00000205517
Sorafenib	ENSG00000131115
Sorafenib	ENSG00000133067
Sorafenib	ENSG00000171163
Sorafenib	ENSG00000186130
Sorafenib	ENSG00000187189
Sorafenib	ENSG00000016864
Sorafenib	ENSG00000198742
Sorafenib	ENSG00000134759
Sorafenib	ENSG00000038358
Sorafenib	ENSG00000186020
Sorafenib	ENSG00000123405
Sorafenib	ENSG00000068028
Sorafenib	ENSG00000115325
Sorafenib	ENSG00000162849
Sorafenib	ENSG00000062282
Sorafenib	ENSG00000253729
Sorafenib	ENSG00000134014
Sorafenib	ENSG00000197471
Sorafenib	ENSG00000213626
Sorafenib	ENSG00000105376
Sorafenib	ENSG00000129451
Sorafenib	ENSG00000127507
Sorafenib	ENSG00000106392
Sorafenib	ENSG00000171403
Sorafenib	ENSG00000178035
Sorafenib	ENSG00000155545
Sorafenib	ENSG00000154153
Sorafenib	ENSG00000171864
Sorafenib	ENSG00000006453
Sorafenib	ENSG00000170369
Sorafenib	ENSG00000157985
Sorafenib	ENSG00000169583
Sorafenib	ENSG00000197956
Sorafenib	ENSG00000088035
Sorafenib	ENSG00000166716
Sorafenib	ENSG00000138069
Sorafenib	ENSG00000140832
Sorafenib	ENSG00000010379
Sorafenib	ENSG00000123562
Sorafenib	ENSG00000137478
Sorafenib	LOC390940
Sorafenib	ENSG00000123213
Sorafenib	ENSG00000197557
Sorafenib	ENSG00000163666
Sorafenib	ENSG00000144746
Sorafenib	ENSG00000144182
Sorafenib	ENSG00000156509
Sorafenib	ENSG00000129194
Sorafenib	ENSG00000185909
Sorafenib	ENSG00000084234
Sorafenib	CNO
Sorafenib	ENSG00000183621
Sorafenib	ENSG00000087152
Sorafenib	ENSG00000151062
Sorafenib	ENSG00000100316
Sorafenib	LOC100652850
Sorafenib	ENSG00000163499
Sorafenib	ENSG00000164944
Sorafenib	ENSG00000122477
Sorafenib	ENSG00000082458
Sorafenib	ENSG00000198879
Sorafenib	ENSG00000117148
Sorafenib	ENSG00000140750
Sorafenib	ENSG00000163794
Sorafenib	ENSG00000234836
Sorafenib	ENSG00000196878
Sorafenib	ENSG00000103264
Sorafenib	ENSG00000185291
Sorafenib	ENSG00000229314
Sorafenib	ENSG00000115183
Sorafenib	ENSG00000104413
Sorafenib	ENSG00000102524
Sorafenib	ENSG00000114737
Sorafenib	ENSG00000162687
Sorafenib	ENSG00000145423
Sorafenib	ENSG00000125166
Sorafenib	ENSG00000270419
Sorafenib	ENSG00000189058
Sorafenib	ENSG00000091136
Sorafenib	ENSG00000150750
Sorafenib	ENSG00000136213
Sorafenib	ENSG00000102572
Sorafenib	ZNF167
Sorafenib	LOC100506172
Sorafenib	ENSG00000010319
Sorafenib	ENSG00000168300
Sorafenib	ENSG00000169994
Sorafenib	ENSG00000169282
Sorafenib	ENSG00000125304
Sorafenib	ENSG00000189184
Sorafenib	LOC100130219
Sorafenib	ENSG00000108590
Sorafenib	ENSG00000137033
Sorafenib	ENSG00000112759
Sorafenib	ENSG00000179918
Sorafenib	ENSG00000143153
Sorafenib	ENSG00000083168
Sorafenib	LOC100506082
Sorafenib	ENSG00000182511
Sorafenib	ENSG00000100299
Sorafenib	ENSG00000160282
Sorafenib	ENSG00000160961
Sorafenib	ENSG00000182885
Sorafenib	ENSG00000154889
Sorafenib	ENSG00000171049
Sorafenib	ENSG00000066926
Sorafenib	ENSG00000173557
Sorafenib	ENSG00000177051
Sorafenib	ENSG00000168488
Sorafenib	ENSG00000277586
Sorafenib	ENSG00000166477
Sorafenib	ENSG00000177885
Sorafenib	ENSG00000065882
Sorafenib	ENSG00000047365
Sorafenib	ENSG00000132749
Sorafenib	ENSG00000135596
Sorafenib	ENSG00000171848
Sorafenib	ENSG00000198932
Sorafenib	ENSG00000137656
Sorafenib	ENSG00000106299
Sorafenib	LOC255130
Sorafenib	ENSG00000094804
Sorafenib	ENSG00000205307
Sorafenib	ENSG00000005206
