Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score
Panobinostat	ENSG00000051180	0.2610329133267224	0.2610329133267224	-0.2610329133267224
Panobinostat	FXC1	0.26045690423468915	0.26045690423468915	-0.26045690423468915
Panobinostat	ENSG00000166860	0.2601003139460146	0.2601003139460146	-0.2601003139460146
Panobinostat	ENSG00000162496	0.259864450327505	0.259864450327505	0.259864450327505
Panobinostat	ENSG00000143819	0.2593546226148283	0.2593546226148283	0.2593546226148283
Panobinostat	ENSG00000175592	0.2593203574836738	0.2593203574836738	0.2593203574836738
Panobinostat	ENSG00000115641	0.25920828436532145	0.25920828436532145	0.25920828436532145
Panobinostat	ENSG00000146648	0.25909822121818754	0.25909822121818754	0.25909822121818754
Panobinostat	ENSG00000184445	0.2579432632941216	0.2579432632941216	-0.2579432632941216
Panobinostat	ENSG00000085840	0.2579283079345078	0.2579283079345078	-0.2579283079345078
Panobinostat	ENSG00000013364	0.25789270544650084	0.25789270544650084	0.25789270544650084
Panobinostat	ENSG00000167767	0.2577864864132301	0.2577864864132301	0.2577864864132301
Panobinostat	ENSG00000071626	0.257784804359855	0.257784804359855	-0.257784804359855
Panobinostat	ENSG00000169598	0.2575635300632361	0.2575635300632361	-0.2575635300632361
Panobinostat	ENSG00000138668	0.2568956539187981	0.2568956539187981	-0.2568956539187981
Panobinostat	ENSG00000196639	0.2568624916367837	0.2568624916367837	0.2568624916367837
Panobinostat	ENSG00000030066	0.25678956979679946	0.25678956979679946	-0.25678956979679946
Panobinostat	ENSG00000142627	0.2561786876795104	0.2561786876795104	0.2561786876795104
Panobinostat	ENSG00000170836	0.25614864734609816	0.25614864734609816	-0.25614864734609816
Panobinostat	ENSG00000169908	0.2560878081417911	0.2560878081417911	0.2560878081417911
Panobinostat	ENSG00000153574	0.2560758543702277	0.2560758543702277	-0.2560758543702277
Panobinostat	ENSG00000126458	0.2555483319515965	0.2555483319515965	0.2555483319515965
Panobinostat	ENSG00000161011	0.2550700168541407	0.2550700168541407	0.2550700168541407
Panobinostat	ENSG00000116285	0.2549070156483362	0.2549070156483362	0.2549070156483362
Panobinostat	ENSG00000102974	0.25483887578643755	0.25483887578643755	-0.25483887578643755
Panobinostat	ENSG00000112118	0.25481261542397343	0.25481261542397343	-0.25481261542397343
Panobinostat	ENSG00000129993	0.2547650671963638	0.2547650671963638	-0.2547650671963638
Panobinostat	ENSG00000136450	0.25470796526229406	0.25470796526229406	-0.25470796526229406
Panobinostat	ENSG00000176208	0.25432884268758726	0.25432884268758726	-0.25432884268758726
Panobinostat	C1orf133	0.25373606542458654	0.25373606542458654	0.25373606542458654
Panobinostat	ENSG00000120708	0.25341634334352975	0.25341634334352975	0.25341634334352975
Panobinostat	ENSG00000138346	0.25318392444490295	0.25318392444490295	-0.25318392444490295
Panobinostat	ENSG00000159023	0.2531614050233673	0.2531614050233673	-0.2531614050233673
Panobinostat	ENSG00000247315	0.2526842813057503	0.2526842813057503	-0.2526842813057503
Panobinostat	ENSG00000196924	0.25223684496452614	0.25223684496452614	0.25223684496452614
Panobinostat	ENSG00000188549	0.2518174044411117	0.2518174044411117	0.2518174044411117
Panobinostat	ENSG00000163026	0.25151690495812945	0.25151690495812945	-0.25151690495812945
Panobinostat	ENSG00000140416	0.25025466657457895	0.25025466657457895	0.25025466657457895
Panobinostat	ENSG00000186106	0.2500879332721168	0.2500879332721168	-0.2500879332721168
Panobinostat	ENSG00000135316	0.24960800763335705	0.24960800763335705	-0.24960800763335705
Panobinostat	ENSG00000155189	0.2493292555300552	0.2493292555300552	-0.2493292555300552
Panobinostat	ENSG00000072736	0.2488541609866954	0.2488541609866954	-0.2488541609866954
Panobinostat	ENSG00000055917	0.24884142043518073	0.24884142043518073	-0.24884142043518073
Panobinostat	ENSG00000082781	0.24883571399331356	0.24883571399331356	0.24883571399331356
Panobinostat	ENSG00000198363	0.24881201868301514	0.24881201868301514	0.24881201868301514
Panobinostat	ENSG00000077097	0.2486927749642614	0.2486927749642614	-0.2486927749642614
Panobinostat	ENSG00000135046	0.24865564674416962	0.24865564674416962	0.24865564674416962
Panobinostat	ENSG00000152270	0.24809261959675144	0.24809261959675144	-0.24809261959675144
Panobinostat	ENSG00000145332	0.24768482819342877	0.24768482819342877	-0.24768482819342877
Panobinostat	ENSG00000188158	0.24758095838263597	0.24758095838263597	0.24758095838263597
Panobinostat	ENSG00000170454	0.24734378635391702	0.24734378635391702	0.24734378635391702
Panobinostat	ENSG00000156535	0.24721427653582906	0.24721427653582906	0.24721427653582906
Panobinostat	ENSG00000159055	0.24712492604524347	0.24712492604524347	-0.24712492604524347
Panobinostat	ENSG00000124145	0.2469719510359919	0.2469719510359919	0.2469719510359919
Panobinostat	ENSG00000117525	0.24684091237581338	0.24684091237581338	0.24684091237581338
Panobinostat	ENSG00000106459	0.2467961215872676	0.2467961215872676	-0.2467961215872676
Panobinostat	ENSG00000005156	0.2467265368685794	0.2467265368685794	-0.2467265368685794
Panobinostat	ENSG00000108578	0.24669068381703785	0.24669068381703785	-0.24669068381703785
Panobinostat	ENSG00000120071	0.24657003570182492	0.24657003570182492	-0.24657003570182492
Panobinostat	ENSG00000213390	0.24628274723738222	0.24628274723738222	-0.24628274723738222
Panobinostat	ENSG00000177125	0.24627566234536552	0.24627566234536552	-0.24627566234536552
Panobinostat	LRG_640	0.2462289066149414	0.2462289066149414	-0.2462289066149414
Panobinostat	ENSG00000198265	0.24622526183838123	0.24622526183838123	-0.24622526183838123
Panobinostat	ENSG00000137693	0.24606550823134285	0.24606550823134285	0.24606550823134285
Panobinostat	ENSG00000196754	0.2458232677429311	0.2458232677429311	0.2458232677429311
Panobinostat	ENSG00000185745	0.24578653273231288	0.24578653273231288	0.24578653273231288
Panobinostat	ENSG00000163626	0.2457009965652127	0.2457009965652127	-0.2457009965652127
Panobinostat	ENSG00000101363	0.24565134742517952	0.24565134742517952	0.24565134742517952
Panobinostat	ENSG00000213928	0.24561728927410567	0.24561728927410567	0.24561728927410567
Panobinostat	ENSG00000137801	0.24555063112262468	0.24555063112262468	0.24555063112262468
Panobinostat	ENSG00000196196	0.24521824901195194	0.24521824901195194	0.24521824901195194
Panobinostat	ENSG00000137936	0.24498690961738037	0.24498690961738037	0.24498690961738037
Panobinostat	ENSG00000072682	0.24478439111506606	0.24478439111506606	0.24478439111506606
Panobinostat	ENSG00000125733	0.24462996456606467	0.24462996456606467	0.24462996456606467
Panobinostat	ENSG00000145088	0.2444601555047893	0.2444601555047893	-0.2444601555047893
Panobinostat	ENSG00000166949	0.2443436903021457	0.2443436903021457	0.2443436903021457
Panobinostat	ENSG00000173611	0.2443311914681258	0.2443311914681258	-0.2443311914681258
Panobinostat	ENSG00000111364	0.24388911864885435	0.24388911864885435	-0.24388911864885435
Panobinostat	ENSG00000167670	0.24329879276857844	0.24329879276857844	-0.24329879276857844
Panobinostat	ENSG00000057019	0.24319797053040934	0.24319797053040934	0.24319797053040934
Panobinostat	ENSG00000006534	0.24301686443166098	0.24301686443166098	0.24301686443166098
Panobinostat	ENSG00000138796	0.24298231257076577	0.24298231257076577	-0.24298231257076577
Panobinostat	ENSG00000174013	0.24297527754932036	0.24297527754932036	-0.24297527754932036
Panobinostat	ENSG00000136068	0.24264532450534465	0.24264532450534465	0.24264532450534465
Panobinostat	ENSG00000083544	0.24237183404431267	0.24237183404431267	-0.24237183404431267
Panobinostat	ENSG00000259956	0.24228821087115762	0.24228821087115762	-0.24228821087115762
Panobinostat	ENSG00000197299	0.2419790064187737	0.2419790064187737	-0.2419790064187737
Panobinostat	ENSG00000138757	0.24188427670267404	0.24188427670267404	-0.24188427670267404
Panobinostat	ENSG00000107672	0.2416951368448973	0.2416951368448973	-0.2416951368448973
Panobinostat	ENSG00000189079	0.24160860012402507	0.24160860012402507	-0.24160860012402507
Panobinostat	ENSG00000011258	0.24148342197400546	0.24148342197400546	-0.24148342197400546
Panobinostat	ENSG00000145632	0.24140640271961175	0.24140640271961175	0.24140640271961175
Panobinostat	ENSG00000105866	0.2413381670672873	0.2413381670672873	-0.2413381670672873
Panobinostat	FLJ10038	0.24130938507160954	0.24130938507160954	-0.24130938507160954
Panobinostat	LRG_236	0.2412348960712603	0.2412348960712603	-0.2412348960712603
Panobinostat	ENSG00000099250	0.24117328646744163	0.24117328646744163	0.24117328646744163
Panobinostat	ENSG00000256525	0.2409477751676226	0.2409477751676226	-0.2409477751676226
Panobinostat	ENSG00000155366	0.24069936958822352	0.24069936958822352	0.24069936958822352
Panobinostat	ENSG00000130299	0.2404775473137923	0.2404775473137923	-0.2404775473137923
Panobinostat	ENSG00000197324	0.24045845803930013	0.24045845803930013	0.24045845803930013
Panobinostat	ENSG00000187555	0.24027611601461396	0.24027611601461396	-0.24027611601461396
Panobinostat	ENSG00000140521	0.24021318462360666	0.24021318462360666	-0.24021318462360666
Panobinostat	ENSG00000104299	0.24014876925232118	0.24014876925232118	-0.24014876925232118
Panobinostat	ENSG00000139211	0.23991359110451319	0.23991359110451319	0.23991359110451319
Panobinostat	ENSG00000180891	0.2398875074077518	0.2398875074077518	0.2398875074077518
Panobinostat	FAM108B1	0.23985439112507262	0.23985439112507262	-0.23985439112507262
Panobinostat	ANP32A-IT1	0.23962697934181126	0.23962697934181126	-0.23962697934181126
Panobinostat	ENSG00000134748	0.23962386058746432	0.23962386058746432	-0.23962386058746432
Panobinostat	ENSG00000167996	0.2391266642316625	0.2391266642316625	0.2391266642316625
Panobinostat	ENSG00000231991	0.23908427493900883	0.23908427493900883	0.23908427493900883
Panobinostat	ENSG00000119397	0.23899787197744463	0.23899787197744463	-0.23899787197744463
Panobinostat	ENSG00000173226	0.2389867887127467	0.2389867887127467	-0.2389867887127467
Panobinostat	ENSG00000205426	0.2388138485871538	0.2388138485871538	0.2388138485871538
Panobinostat	ENSG00000108846	0.23877364011168034	0.23877364011168034	0.23877364011168034
Panobinostat	ENSG00000168374	0.2385273772465931	0.2385273772465931	0.2385273772465931
Panobinostat	ENSG00000166133	0.23847109099723732	0.23847109099723732	-0.23847109099723732
Panobinostat	LRG_260	0.23834767124950385	0.23834767124950385	0.23834767124950385
Panobinostat	ENSG00000183840	0.2383083658077283	0.2383083658077283	0.2383083658077283
Panobinostat	ENSG00000164167	0.2382038845636485	0.2382038845636485	-0.2382038845636485
Panobinostat	ENSG00000163013	0.23818369487501695	0.23818369487501695	-0.23818369487501695
Panobinostat	ENSG00000155849	0.23791023046380685	0.23791023046380685	-0.23791023046380685
Panobinostat	ENSG00000186591	0.23760119484924574	0.23760119484924574	0.23760119484924574
Panobinostat	ENSG00000183696	0.2371919382178477	0.2371919382178477	0.2371919382178477
Panobinostat	ENSG00000215522	0.23689024655698862	0.23689024655698862	0.23689024655698862
Panobinostat	ENSG00000138061	0.23686272907756756	0.23686272907756756	0.23686272907756756
Panobinostat	ENSG00000178691	0.23682961151116957	0.23682961151116957	-0.23682961151116957
Panobinostat	ENSG00000198837	0.23667748378657627	0.23667748378657627	-0.23667748378657627
Panobinostat	ENSG00000162521	0.23660125401345058	0.23660125401345058	-0.23660125401345058
Panobinostat	ENSG00000184840	0.23657656864622156	0.23657656864622156	0.23657656864622156
Panobinostat	ENSG00000164045	0.2363008514469608	0.2363008514469608	-0.2363008514469608
Panobinostat	ENSG00000137962	0.2362707541163193	0.2362707541163193	0.2362707541163193
Panobinostat	ENSG00000100749	0.23616935220216467	0.23616935220216467	-0.23616935220216467
Panobinostat	ENSG00000027847	0.23597963712366973	0.23597963712366973	0.23597963712366973
Panobinostat	ENSG00000127337	0.235667361168383	0.235667361168383	-0.235667361168383
Panobinostat	ENSG00000132780	0.23544290492492118	0.23544290492492118	-0.23544290492492118
Panobinostat	ENSG00000137628	0.23541853416018182	0.23541853416018182	0.23541853416018182
Panobinostat	ENSG00000011260	0.23538271553547313	0.23538271553547313	-0.23538271553547313
Panobinostat	ENSG00000135956	0.2353404861325559	0.2353404861325559	0.2353404861325559
Panobinostat	ENSG00000168615	0.23530888264768557	0.23530888264768557	0.23530888264768557
Panobinostat	ENSG00000171862	0.23529204501162587	0.23529204501162587	-0.23529204501162587
Panobinostat	LRG_193	0.23518929600249378	0.23518929600249378	0.23518929600249378
Panobinostat	ENSG00000136381	0.23490148838034025	0.23490148838034025	-0.23490148838034025
Panobinostat	ENSG00000062650	0.23486984274932982	0.23486984274932982	-0.23486984274932982
Panobinostat	ENSG00000071564	0.23482708452442422	0.23482708452442422	-0.23482708452442422
Panobinostat	ENSG00000175550	0.23455818103795284	0.23455818103795284	0.23455818103795284
Panobinostat	ENSG00000143190	0.23446278115019167	0.23446278115019167	-0.23446278115019167
Panobinostat	ENSG00000131015	0.2342825774447456	0.2342825774447456	0.2342825774447456
Panobinostat	ENSG00000130227	0.23394844743945545	0.23394844743945545	-0.23394844743945545
Panobinostat	ENSG00000095370	0.23385350444472633	0.23385350444472633	-0.23385350444472633
Panobinostat	ENSG00000148730	0.23378705572276193	0.23378705572276193	-0.23378705572276193
Panobinostat	ENSG00000115963	0.23373261829340516	0.23373261829340516	0.23373261829340516
Panobinostat	LOC100288911	0.23361256451449286	0.23361256451449286	0.23361256451449286
Panobinostat	ENSG00000113048	0.23333860278595328	0.23333860278595328	-0.23333860278595328
Panobinostat	ENSG00000134758	0.23333611900707496	0.23333611900707496	-0.23333611900707496
Panobinostat	ENSG00000163781	0.23328484198717866	0.23328484198717866	-0.23328484198717866
Panobinostat	ENSG00000134283	0.23307293047280406	0.23307293047280406	-0.23307293047280406
Panobinostat	ENSG00000160208	0.2328697004267082	0.2328697004267082	-0.2328697004267082
Panobinostat	ENSG00000126882	0.23273278393651275	0.23273278393651275	-0.23273278393651275
Panobinostat	ENSG00000076003	0.232705368844935	0.232705368844935	-0.232705368844935
Panobinostat	ENSG00000244462	0.2326178034561714	0.2326178034561714	-0.2326178034561714
Panobinostat	ENSG00000113732	0.23260899688450926	0.23260899688450926	0.23260899688450926
Panobinostat	ENSG00000152240	0.23251722382651868	0.23251722382651868	-0.23251722382651868
Panobinostat	ENSG00000138678	0.23239176001513254	0.23239176001513254	0.23239176001513254
Panobinostat	ENSG00000152193	0.2323893205810089	0.2323893205810089	-0.2323893205810089
Panobinostat	ENSG00000143799	0.2320059075410656	0.2320059075410656	-0.2320059075410656
Panobinostat	ENSG00000089820	0.23199417014157034	0.23199417014157034	-0.23199417014157034
Panobinostat	ENSG00000161013	0.2316634135325674	0.2316634135325674	0.2316634135325674
Panobinostat	ENSG00000078674	0.2314688196667482	0.2314688196667482	-0.2314688196667482
Panobinostat	ENSG00000181827	0.23128537683139003	0.23128537683139003	-0.23128537683139003
Panobinostat	ENSG00000277401	0.2312693637577301	0.2312693637577301	0.2312693637577301
Panobinostat	ENSG00000197747	0.23126204113880486	0.23126204113880486	0.23126204113880486
Panobinostat	ENSG00000146414	0.23086996510574262	0.23086996510574262	-0.23086996510574262
Panobinostat	ENSG00000130755	0.23081567581084056	0.23081567581084056	-0.23081567581084056
Panobinostat	ENSG00000135862	0.23081338665675766	0.23081338665675766	0.23081338665675766
Panobinostat	ENSG00000183943	0.23080770822456778	0.23080770822456778	-0.23080770822456778
Panobinostat	ENSG00000151233	0.23039474475642505	0.23039474475642505	-0.23039474475642505
Panobinostat	ENSG00000135486	0.23037399657091379	0.23037399657091379	-0.23037399657091379
Panobinostat	ENSG00000122203	0.230266026781239	0.230266026781239	0.230266026781239
Panobinostat	ENSG00000107338	0.23010826835821596	0.23010826835821596	0.23010826835821596
Panobinostat	ENSG00000134352	0.22997424821705106	0.22997424821705106	0.22997424821705106
Panobinostat	ENSG00000137815	0.22975201272195842	0.22975201272195842	-0.22975201272195842
Panobinostat	ENSG00000108389	0.22967016537306809	0.22967016537306809	-0.22967016537306809
Panobinostat	SMCR7L	0.22965015615079293	0.22965015615079293	-0.22965015615079293
Panobinostat	ENSG00000177084	0.22950314896990504	0.22950314896990504	-0.22950314896990504
Panobinostat	ENSG00000196935	0.22939661965483935	0.22939661965483935	0.22939661965483935
Panobinostat	ENSG00000108506	0.22928683365320635	0.22928683365320635	-0.22928683365320635
Panobinostat	ENSG00000160117	0.22916536992892328	0.22916536992892328	-0.22916536992892328
Panobinostat	ENSG00000129351	0.2290927715583665	0.2290927715583665	-0.2290927715583665
Panobinostat	WHSC2	0.22903316976946683	0.22903316976946683	-0.22903316976946683
Panobinostat	ENSG00000165209	0.22876669440952768	0.22876669440952768	-0.22876669440952768
Panobinostat	LOC100506779	0.2287434580131278	0.2287434580131278	-0.2287434580131278
Panobinostat	ENSG00000012048	0.228597661350888	0.228597661350888	-0.228597661350888
Panobinostat	ENSG00000107443	0.22850321050370045	0.22850321050370045	-0.22850321050370045
Panobinostat	ENSG00000065328	0.22842470472250126	0.22842470472250126	-0.22842470472250126
Panobinostat	ENSG00000126216	0.22836831926221732	0.22836831926221732	-0.22836831926221732
Panobinostat	ENSG00000148459	0.22834739997843947	0.22834739997843947	-0.22834739997843947
Panobinostat	ENSG00000197956	0.22824464914381548	0.22824464914381548	0.22824464914381548
Panobinostat	ENSG00000196141	0.22823754277392114	0.22823754277392114	0.22823754277392114
Panobinostat	ENSG00000172216	0.2282093775349013	0.2282093775349013	0.2282093775349013
Panobinostat	ENSG00000175482	0.22820698276953227	0.22820698276953227	0.22820698276953227
Panobinostat	ENSG00000141965	0.22817549396365214	0.22817549396365214	-0.22817549396365214
Panobinostat	ENSG00000111880	0.22816453077394455	0.22816453077394455	-0.22816453077394455
Panobinostat	ENSG00000143153	0.22811431614782934	0.22811431614782934	0.22811431614782934
Panobinostat	ENSG00000184254	0.22803232991775546	0.22803232991775546	0.22803232991775546
Panobinostat	ENSG00000136982	0.2279631491541195	0.2279631491541195	-0.2279631491541195
Panobinostat	ENSG00000129696	0.2279573105545631	0.2279573105545631	-0.2279573105545631
Panobinostat	ENSG00000205730	0.22793434089283343	0.22793434089283343	0.22793434089283343
Panobinostat	ENSG00000197471	0.2279183377692838	0.2279183377692838	-0.2279183377692838
Panobinostat	ENSG00000147274	0.22787868764354713	0.22787868764354713	-0.22787868764354713
Panobinostat	ENSG00000120802	0.22778146319398687	0.22778146319398687	-0.22778146319398687
Panobinostat	ENSG00000147419	0.22777912143397244	0.22777912143397244	-0.22777912143397244
Panobinostat	ENSG00000106415	0.227734401289641	0.227734401289641	-0.227734401289641
Panobinostat	ENSG00000116017	0.2276005936131385	0.2276005936131385	-0.2276005936131385
Panobinostat	ENSG00000105976	0.2275544104526373	0.2275544104526373	0.2275544104526373
Panobinostat	ENSG00000178209	0.22747470792216087	0.22747470792216087	0.22747470792216087
Panobinostat	ENSG00000111642	0.22727175197554178	0.22727175197554178	-0.22727175197554178
Panobinostat	ENSG00000136830	0.22709550078023175	0.22709550078023175	0.22709550078023175
Panobinostat	ENSG00000004487	0.2269287305339996	0.2269287305339996	-0.2269287305339996
Panobinostat	ENSG00000112394	0.22678799009128917	0.22678799009128917	-0.22678799009128917
Panobinostat	ENSG00000177889	0.2265312219843324	0.2265312219843324	-0.2265312219843324
Panobinostat	ENSG00000092199	0.2264916126275882	0.2264916126275882	-0.2264916126275882
Panobinostat	ENSG00000171634	0.22638044099149196	0.22638044099149196	-0.22638044099149196
Panobinostat	ENSG00000173473	0.22630294920921043	0.22630294920921043	-0.22630294920921043
Panobinostat	ENSG00000167220	0.2262299550235212	0.2262299550235212	-0.2262299550235212
Panobinostat	ENSG00000073711	0.2262285427544215	0.2262285427544215	0.2262285427544215
Panobinostat	ENSG00000167088	0.22612035672294126	0.22612035672294126	-0.22612035672294126
Panobinostat	ENSG00000138448	0.22607362182186846	0.22607362182186846	0.22607362182186846
Panobinostat	ENSG00000180329	0.2260269186049991	0.2260269186049991	-0.2260269186049991
Panobinostat	ENSG00000114520	0.22601381203556847	0.22601381203556847	-0.22601381203556847
Panobinostat	ENSG00000165879	0.22595467999461338	0.22595467999461338	-0.22595467999461338
Panobinostat	ENSG00000177469	0.22589181072258888	0.22589181072258888	0.22589181072258888
Panobinostat	LOC400027	0.22583084870516204	0.22583084870516204	-0.22583084870516204
Panobinostat	ENSG00000076067	0.2258020435022229	0.2258020435022229	0.2258020435022229
Panobinostat	ENSG00000049618	0.22566864785891763	0.22566864785891763	-0.22566864785891763
Panobinostat	ENSG00000145439	0.22550518372053813	0.22550518372053813	-0.22550518372053813
Panobinostat	ENSG00000055332	0.22527140167366247	0.22527140167366247	0.22527140167366247
Panobinostat	ENSG00000164163	0.22511916529564574	0.22511916529564574	-0.22511916529564574
Panobinostat	ENSG00000172037	0.22502862225128945	0.22502862225128945	0.22502862225128945
Panobinostat	ENSG00000186298	0.22488120230962777	0.22488120230962777	-0.22488120230962777
Panobinostat	ENSG00000273993	0.22487654853444122	0.22487654853444122	0.22487654853444122
Panobinostat	ENSG00000120519	0.2248394850124547	0.2248394850124547	-0.2248394850124547
Panobinostat	ENSG00000108679	0.22477636889189254	0.22477636889189254	0.22477636889189254
Panobinostat	ENSG00000176390	0.22465027305053534	0.22465027305053534	-0.22465027305053534
Panobinostat	ENSG00000124225	0.2246303161187049	0.2246303161187049	0.2246303161187049
Panobinostat	ENSG00000116906	0.22449478015985183	0.22449478015985183	-0.22449478015985183
Panobinostat	ENSG00000135372	0.224443636781582	0.224443636781582	-0.224443636781582
Panobinostat	ENSG00000101871	0.224338254225551	0.224338254225551	0.224338254225551
Panobinostat	ENSG00000103657	0.22432275141323654	0.22432275141323654	-0.22432275141323654
Panobinostat	ENSG00000029363	0.22414660497088618	0.22414660497088618	-0.22414660497088618
Panobinostat	ENSG00000139746	0.22410593040660037	0.22410593040660037	-0.22410593040660037
Panobinostat	ENSG00000170425	0.22405449339359074	0.22405449339359074	0.22405449339359074
Panobinostat	ENSG00000168994	0.22405104476721308	0.22405104476721308	0.22405104476721308
Panobinostat	ENSG00000100065	0.2239027593397077	0.2239027593397077	0.2239027593397077
Panobinostat	ENSG00000145012	0.22381931034726113	0.22381931034726113	0.22381931034726113
Panobinostat	ENSG00000163702	0.2237621120158601	0.2237621120158601	0.2237621120158601
Panobinostat	ENSG00000281614	0.22361928613953005	0.22361928613953005	-0.22361928613953005
Panobinostat	ENSG00000175573	0.22353561071533226	0.22353561071533226	0.22353561071533226
Panobinostat	ENSG00000140265	0.22346454497841414	0.22346454497841414	-0.22346454497841414
Panobinostat	ENSG00000115295	0.22337101319349395	0.22337101319349395	0.22337101319349395
Panobinostat	ENSG00000165886	0.2233643012114778	0.2233643012114778	0.2233643012114778
Panobinostat	ENSG00000112081	0.22328942487067668	0.22328942487067668	-0.22328942487067668
Panobinostat	PLDN	0.22313812172775646	0.22313812172775646	-0.22313812172775646
Panobinostat	ENSG00000185340	0.2230689183431745	0.2230689183431745	0.2230689183431745
Panobinostat	ENSG00000149150	0.22296690930479904	0.22296690930479904	-0.22296690930479904
Panobinostat	ENSG00000183853	0.2226953171348816	0.2226953171348816	0.2226953171348816
