Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score
PF2341066	ENSG00000160271	0.20912427872506265	0.20912427872506265	-0.20912427872506265
PF2341066	ENSG00000177469	0.20910556031791097	0.20910556031791097	0.20910556031791097
PF2341066	ENSG00000119711	0.20910281196514402	0.20910281196514402	-0.20910281196514402
PF2341066	ENSG00000115641	0.20897584513183493	0.20897584513183493	0.20897584513183493
PF2341066	ENSG00000186468	0.20870031690338997	0.20870031690338997	-0.20870031690338997
PF2341066	ENSG00000095383	0.208680856565476	0.208680856565476	0.208680856565476
PF2341066	ENSG00000180730	0.20835278874489305	0.20835278874489305	0.20835278874489305
PF2341066	CSDA	0.208212216621587	0.208212216621587	0.208212216621587
PF2341066	ENSG00000121766	0.20798813708206287	0.20798813708206287	0.20798813708206287
PF2341066	ENSG00000139572	0.2060641009983704	0.2060641009983704	-0.2060641009983704
PF2341066	ENSG00000197702	0.2056299753744041	0.2056299753744041	0.2056299753744041
PF2341066	ENSG00000164294	0.20502527723771072	0.20502527723771072	0.20502527723771072
PF2341066	ENSG00000183011	0.20488796775644944	0.20488796775644944	-0.20488796775644944
PF2341066	ENSG00000189171	0.20447041448327502	0.20447041448327502	0.20447041448327502
PF2341066	ENSG00000132326	0.2040878915822067	0.2040878915822067	-0.2040878915822067
PF2341066	ENSG00000164111	0.2036573388204588	0.2036573388204588	0.2036573388204588
PF2341066	ENSG00000144824	0.2027594764484258	0.2027594764484258	0.2027594764484258
PF2341066	ENSG00000231889	0.20232862131050555	0.20232862131050555	-0.20232862131050555
PF2341066	ENSG00000139597	0.20190455625581302	0.20190455625581302	-0.20190455625581302
PF2341066	ENSG00000187720	0.2016225987511539	0.2016225987511539	0.2016225987511539
PF2341066	ENSG00000157510	0.20144560743072257	0.20144560743072257	0.20144560743072257
PF2341066	ENSG00000101447	0.20127524867331067	0.20127524867331067	0.20127524867331067
PF2341066	ENSG00000182168	0.2011292800828675	0.2011292800828675	-0.2011292800828675
PF2341066	ENSG00000198729	0.20074440330774435	0.20074440330774435	0.20074440330774435
PF2341066	SIGLECP3	0.20037238453147163	0.20037238453147163	-0.20037238453147163
PF2341066	ENSG00000154654	0.20015634419968267	0.20015634419968267	-0.20015634419968267
PF2341066	ENSG00000168887	0.19906416267185162	0.19906416267185162	-0.19906416267185162
PF2341066	ENSG00000023909	0.19893480055020607	0.19893480055020607	0.19893480055020607
PF2341066	ENSG00000111885	0.19867352811641423	0.19867352811641423	-0.19867352811641423
PF2341066	ENSG00000076067	0.19861657365590546	0.19861657365590546	0.19861657365590546
PF2341066	LOC729164	0.19819407859897945	0.19819407859897945	-0.19819407859897945
PF2341066	ENSG00000096433	0.1981249508419542	0.1981249508419542	0.1981249508419542
PF2341066	ENSG00000127452	0.1978796846812681	0.1978796846812681	-0.1978796846812681
PF2341066	ENSG00000077984	0.19766355168799069	0.19766355168799069	-0.19766355168799069
PF2341066	ENSG00000163545	0.19754154206794802	0.19754154206794802	0.19754154206794802
PF2341066	ENSG00000146085	0.19707304132810324	0.19707304132810324	-0.19707304132810324
PF2341066	ENSG00000106261	0.19697135283709227	0.19697135283709227	-0.19697135283709227
PF2341066	ENSG00000114737	0.1968817499047614	0.1968817499047614	-0.1968817499047614
PF2341066	ENSG00000087586	0.19642546322843749	0.19642546322843749	0.19642546322843749
PF2341066	KIAA1609	0.19618804353382754	0.19618804353382754	0.19618804353382754
PF2341066	ENSG00000147421	0.19593059350663947	0.19593059350663947	-0.19593059350663947
PF2341066	ENSG00000182511	0.19589913710999274	0.19589913710999274	-0.19589913710999274
PF2341066	LOC100506226	0.19567146865926716	0.19567146865926716	-0.19567146865926716
PF2341066	C16orf57	0.1952946574244607	0.1952946574244607	0.1952946574244607
PF2341066	ENSG00000185697	0.19512961755047137	0.19512961755047137	0.19512961755047137
PF2341066	ENSG00000198829	0.19367855941790466	0.19367855941790466	-0.19367855941790466
PF2341066	ENSG00000104043	0.1930426837174032	0.1930426837174032	-0.1930426837174032
PF2341066	ENSG00000277354	0.1928053941840036	0.1928053941840036	0.1928053941840036
PF2341066	ENSG00000080644	0.19264474046571073	0.19264474046571073	-0.19264474046571073
PF2341066	ENSG00000155926	0.19249488726563652	0.19249488726563652	-0.19249488726563652
PF2341066	ENSG00000159231	0.19170877987277424	0.19170877987277424	0.19170877987277424
PF2341066	ENSG00000197879	0.19119540728239257	0.19119540728239257	0.19119540728239257
PF2341066	ENSG00000104299	0.19116347789010274	0.19116347789010274	-0.19116347789010274
PF2341066	ENSG00000173114	0.19065275607718166	0.19065275607718166	-0.19065275607718166
PF2341066	ENSG00000014257	0.19052319544479743	0.19052319544479743	-0.19052319544479743
PF2341066	ENSG00000197763	0.19034398607597472	0.19034398607597472	0.19034398607597472
PF2341066	ENSG00000088882	0.19021970494316642	0.19021970494316642	-0.19021970494316642
PF2341066	ENSG00000130147	0.1900190691039572	0.1900190691039572	0.1900190691039572
PF2341066	ENSG00000164107	0.1894791257059192	0.1894791257059192	-0.1894791257059192
PF2341066	LRG_742	0.18946549779889424	0.18946549779889424	0.18946549779889424
PF2341066	ENSG00000104435	0.18921252096130983	0.18921252096130983	-0.18921252096130983
PF2341066	ENSG00000175592	0.18909929129649733	0.18909929129649733	0.18909929129649733
PF2341066	ENSG00000100292	0.1890564554534441	0.1890564554534441	0.1890564554534441
PF2341066	ENSG00000100994	0.1886566036485799	0.1886566036485799	0.1886566036485799
PF2341066	ENSG00000163421	0.18831703499584698	0.18831703499584698	-0.18831703499584698
PF2341066	ENSG00000167601	0.18830966881934058	0.18830966881934058	0.18830966881934058
PF2341066	ENSG00000182578	0.18822392059446463	0.18822392059446463	-0.18822392059446463
PF2341066	ENSG00000253368	0.18816955310278205	0.18816955310278205	0.18816955310278205
PF2341066	ENSG00000121671	0.18812406927018058	0.18812406927018058	-0.18812406927018058
PF2341066	TMEM66	0.18791943470667494	0.18791943470667494	-0.18791943470667494
PF2341066	ENSG00000168538	0.18775888032505406	0.18775888032505406	-0.18775888032505406
PF2341066	ENSG00000183696	0.18755925133410475	0.18755925133410475	0.18755925133410475
PF2341066	ENSG00000274538	0.18740693624596075	0.18740693624596075	0.18740693624596075
PF2341066	ENSG00000175550	0.18738048455822695	0.18738048455822695	0.18738048455822695
PF2341066	ENSG00000011258	0.1872191971452013	0.1872191971452013	-0.1872191971452013
PF2341066	ENSG00000221968	0.18688001500738222	0.18688001500738222	0.18688001500738222
PF2341066	ENSG00000135686	0.18682733320062228	0.18682733320062228	0.18682733320062228
PF2341066	ENSG00000079557	0.186630729054123	0.186630729054123	-0.186630729054123
PF2341066	ENSG00000173451	0.18586389753028099	0.18586389753028099	-0.18586389753028099
PF2341066	ENSG00000124194	0.18538224608357778	0.18538224608357778	-0.18538224608357778
PF2341066	ENSG00000206445	0.18504683356826931	0.18504683356826931	-0.18504683356826931
PF2341066	ENSG00000244754	0.18482113548836726	0.18482113548836726	-0.18482113548836726
PF2341066	ENSG00000170049	0.18466039120917527	0.18466039120917527	-0.18466039120917527
PF2341066	ENSG00000057019	0.18464475780776668	0.18464475780776668	0.18464475780776668
PF2341066	ENSG00000169908	0.18447543857554027	0.18447543857554027	0.18447543857554027
PF2341066	ENSG00000256294	0.1843092156003493	0.1843092156003493	-0.1843092156003493
PF2341066	ENSG00000198814	0.1839476457710655	0.1839476457710655	-0.1839476457710655
PF2341066	ENSG00000142871	0.18388101949875418	0.18388101949875418	0.18388101949875418
PF2341066	ENSG00000083168	0.18386317528871904	0.18386317528871904	-0.18386317528871904
PF2341066	ENSG00000130962	0.18359853480283525	0.18359853480283525	0.18359853480283525
PF2341066	ENSG00000184254	0.1834964530579633	0.1834964530579633	0.1834964530579633
PF2341066	KIAA0494	0.1834094934152019	0.1834094934152019	0.1834094934152019
PF2341066	ENSG00000153786	0.18332102468938208	0.18332102468938208	0.18332102468938208
PF2341066	ENSG00000105974	0.18327047765004398	0.18327047765004398	0.18327047765004398
PF2341066	ENSG00000132510	0.18316868424075003	0.18316868424075003	-0.18316868424075003
PF2341066	ENSG00000165462	0.1830975670302426	0.1830975670302426	-0.1830975670302426
PF2341066	ENSG00000147533	0.1830227626764596	0.1830227626764596	-0.1830227626764596
PF2341066	ENSG00000172795	0.18295581450437826	0.18295581450437826	-0.18295581450437826
PF2341066	ENSG00000138483	0.1828632443846008	0.1828632443846008	-0.1828632443846008
PF2341066	ENSG00000180660	0.18280399541334336	0.18280399541334336	-0.18280399541334336
PF2341066	ENSG00000074416	0.1821194401457204	0.1821194401457204	0.1821194401457204
PF2341066	LOC100507433	0.1821156871461714	0.1821156871461714	-0.1821156871461714
PF2341066	ENSG00000065534	0.1821067089336806	0.1821067089336806	0.1821067089336806
PF2341066	ENSG00000145555	0.18200182695695294	0.18200182695695294	0.18200182695695294
PF2341066	ENSG00000136485	0.18134647138882357	0.18134647138882357	-0.18134647138882357
PF2341066	ENSG00000175505	0.18101265323538943	0.18101265323538943	0.18101265323538943
PF2341066	ENSG00000137203	0.18098405424738936	0.18098405424738936	0.18098405424738936
PF2341066	ENSG00000185291	0.1809499077059013	0.1809499077059013	-0.1809499077059013
PF2341066	ENSG00000167920	0.18051171274295538	0.18051171274295538	0.18051171274295538
PF2341066	ENSG00000102531	0.180412125104075	0.180412125104075	-0.180412125104075
PF2341066	ENSG00000135298	0.18025700961073662	0.18025700961073662	-0.18025700961073662
PF2341066	ENSG00000101224	0.1800941940724239	0.1800941940724239	0.1800941940724239
PF2341066	ENSG00000211714	0.17968787118616944	0.17968787118616944	-0.17968787118616944
PF2341066	ENSG00000198625	0.17964357453265012	0.17964357453265012	-0.17964357453265012
PF2341066	ENSG00000104133	0.1796347412420839	0.1796347412420839	-0.1796347412420839
PF2341066	ENSG00000231225	0.17956378228620215	0.17956378228620215	0.17956378228620215
PF2341066	ENSG00000097021	0.17955242090406823	0.17955242090406823	0.17955242090406823
PF2341066	ENSG00000100345	0.17949353099838034	0.17949353099838034	0.17949353099838034
PF2341066	NBLA00301	0.17948207267820174	0.17948207267820174	-0.17948207267820174
PF2341066	ENSG00000078674	0.17946239270376538	0.17946239270376538	-0.17946239270376538
PF2341066	ENSG00000171603	0.17911198782733434	0.17911198782733434	0.17911198782733434
PF2341066	ENSG00000171109	0.17892375945296327	0.17892375945296327	0.17892375945296327
PF2341066	ENSG00000157870	0.17885311009011026	0.17885311009011026	0.17885311009011026
PF2341066	LOC100507331	0.17880405879390465	0.17880405879390465	-0.17880405879390465
PF2341066	ENSG00000000003	0.17865543318239555	0.17865543318239555	0.17865543318239555
PF2341066	ENSG00000074935	0.17854532697381156	0.17854532697381156	-0.17854532697381156
PF2341066	ENSG00000105819	0.1785106790304839	0.1785106790304839	-0.1785106790304839
PF2341066	ENSG00000124214	0.1785043643987257	0.1785043643987257	0.1785043643987257
PF2341066	ENSG00000091409	0.17823826125318287	0.17823826125318287	0.17823826125318287
PF2341066	ENSG00000066651	0.1781773190854087	0.1781773190854087	-0.1781773190854087
PF2341066	ENSG00000112378	0.17808052880593261	0.17808052880593261	0.17808052880593261
PF2341066	ENSG00000140368	0.17801081470510094	0.17801081470510094	-0.17801081470510094
PF2341066	ENSG00000086717	0.17796480605285558	0.17796480605285558	-0.17796480605285558
PF2341066	ENSG00000110880	0.17790254606900074	0.17790254606900074	0.17790254606900074
PF2341066	ENSG00000115665	0.1778119505795153	0.1778119505795153	-0.1778119505795153
PF2341066	ENSG00000116017	0.17778102919522304	0.17778102919522304	-0.17778102919522304
PF2341066	ENSG00000123575	0.17761563662644916	0.17761563662644916	0.17761563662644916
PF2341066	ENSG00000136068	0.17761384481410322	0.17761384481410322	0.17761384481410322
PF2341066	ENSG00000147465	0.17760519949636586	0.17760519949636586	-0.17760519949636586
PF2341066	ENSG00000141562	0.17756141853237953	0.17756141853237953	-0.17756141853237953
PF2341066	LOC100506585	0.1775116968987489	0.1775116968987489	-0.1775116968987489
PF2341066	ENSG00000151693	0.1773928773316463	0.1773928773316463	0.1773928773316463
PF2341066	ENSG00000125447	0.17737960946900674	0.17737960946900674	-0.17737960946900674
PF2341066	ENSG00000177700	0.1770680160534204	0.1770680160534204	0.1770680160534204
PF2341066	ENSG00000168137	0.176965276462408	0.176965276462408	-0.176965276462408
PF2341066	ENSG00000005884	0.17680163954451478	0.17680163954451478	0.17680163954451478
PF2341066	ENSG00000181195	0.1767944375978399	0.1767944375978399	-0.1767944375978399
PF2341066	ENSG00000164604	0.17655899163360309	0.17655899163360309	-0.17655899163360309
PF2341066	C6orf130	0.17651347913913623	0.17651347913913623	-0.17651347913913623
PF2341066	ENSG00000101000	0.1763049135368367	0.1763049135368367	0.1763049135368367
PF2341066	ENSG00000173482	0.17609324114160413	0.17609324114160413	0.17609324114160413
PF2341066	ENSG00000003987	0.17578818563259035	0.17578818563259035	-0.17578818563259035
PF2341066	ENSG00000136830	0.1756332903428305	0.1756332903428305	0.1756332903428305
PF2341066	ENSG00000172469	0.17551516062266487	0.17551516062266487	-0.17551516062266487
PF2341066	ENSG00000145348	0.17549420003695787	0.17549420003695787	-0.17549420003695787
PF2341066	ENSG00000132938	0.17541456701524683	0.17541456701524683	-0.17541456701524683
PF2341066	ENSG00000137710	0.17539374594312285	0.17539374594312285	0.17539374594312285
PF2341066	ENSG00000099985	0.17524458036690072	0.17524458036690072	-0.17524458036690072
PF2341066	ENSG00000124659	0.17523773307285936	0.17523773307285936	-0.17523773307285936
PF2341066	ENSG00000169508	0.17506130697834688	0.17506130697834688	-0.17506130697834688
PF2341066	ENSG00000168522	0.17502669515539634	0.17502669515539634	-0.17502669515539634
PF2341066	LOC389023	0.17499089407860668	0.17499089407860668	-0.17499089407860668
PF2341066	ENSG00000101333	0.1749192001780069	0.1749192001780069	0.1749192001780069
PF2341066	ENSG00000136404	0.17476314214191582	0.17476314214191582	-0.17476314214191582
PF2341066	ENSG00000147548	0.1747437431828562	0.1747437431828562	-0.1747437431828562
PF2341066	ENSG00000150687	0.1747134056697043	0.1747134056697043	0.1747134056697043
PF2341066	ENSG00000129933	0.1746508408229968	0.1746508408229968	-0.1746508408229968
PF2341066	ENSG00000084754	0.1745838933821816	0.1745838933821816	-0.1745838933821816
PF2341066	ENSG00000129691	0.17450562536097303	0.17450562536097303	-0.17450562536097303
PF2341066	ENSG00000105053	0.17441735055996346	0.17441735055996346	-0.17441735055996346
PF2341066	ENSG00000168348	0.17439972988940525	0.17439972988940525	-0.17439972988940525
PF2341066	ENSG00000018408	0.1743808754840246	0.1743808754840246	0.1743808754840246
PF2341066	ENSG00000084073	0.1743696115896151	0.1743696115896151	0.1743696115896151
PF2341066	ENSG00000204977	0.1743088716709359	0.1743088716709359	-0.1743088716709359
PF2341066	ENSG00000280661	0.17429413882857409	0.17429413882857409	-0.17429413882857409
PF2341066	ENSG00000119778	0.1742059548665031	0.1742059548665031	-0.1742059548665031
PF2341066	ENSG00000175497	0.1741690773119405	0.1741690773119405	-0.1741690773119405
PF2341066	LOC728052	0.17407228069841219	0.17407228069841219	-0.17407228069841219
PF2341066	ENSG00000152760	0.17395546756867433	0.17395546756867433	-0.17395546756867433
PF2341066	ENSG00000116574	0.17385617621049643	0.17385617621049643	-0.17385617621049643
PF2341066	ENSG00000108587	0.17380772415103593	0.17380772415103593	-0.17380772415103593
PF2341066	ENSG00000121053	0.17380057988895675	0.17380057988895675	-0.17380057988895675
PF2341066	ENSG00000111321	0.1737895971607912	0.1737895971607912	0.1737895971607912
PF2341066	ENSG00000118260	0.1737046781959986	0.1737046781959986	-0.1737046781959986
PF2341066	ENSG00000135919	0.17360551582968842	0.17360551582968842	0.17360551582968842
PF2341066	ENSG00000129116	0.17348820466338274	0.17348820466338274	0.17348820466338274
PF2341066	ENSG00000168769	0.17317084353025028	0.17317084353025028	-0.17317084353025028
PF2341066	ENSG00000128482	0.17309379655287702	0.17309379655287702	-0.17309379655287702
PF2341066	ENSG00000099904	0.17308102350530094	0.17308102350530094	0.17308102350530094
PF2341066	ENSG00000196754	0.17301793315495684	0.17301793315495684	0.17301793315495684
PF2341066	LRG_288	0.1728424790092507	0.1728424790092507	-0.1728424790092507
PF2341066	ENSG00000137807	0.17272466472459033	0.17272466472459033	0.17272466472459033
PF2341066	ENSG00000138604	0.17271701348170942	0.17271701348170942	0.17271701348170942
PF2341066	ENSG00000241058	0.17263445054759147	0.17263445054759147	-0.17263445054759147
PF2341066	ENSG00000114529	0.1725039244556199	0.1725039244556199	0.1725039244556199
PF2341066	ENSG00000118156	0.17247210359247037	0.17247210359247037	-0.17247210359247037
PF2341066	ENSG00000114346	0.1724452335620383	0.1724452335620383	0.1724452335620383
PF2341066	ENSG00000119986	0.17240185373985423	0.17240185373985423	0.17240185373985423
PF2341066	C21orf63	0.1723498668851101	0.1723498668851101	0.1723498668851101
PF2341066	ENSG00000128283	0.17229222019394524	0.17229222019394524	0.17229222019394524
PF2341066	ENSG00000150787	0.17220083999579422	0.17220083999579422	0.17220083999579422
PF2341066	ENSG00000183530	0.17212953042001106	0.17212953042001106	-0.17212953042001106
PF2341066	ENSG00000115464	0.17210627408182	0.17210627408182	-0.17210627408182
PF2341066	ENSG00000126500	0.1720845098122932	0.1720845098122932	-0.1720845098122932
PF2341066	ENSG00000185650	0.1719955999877763	0.1719955999877763	0.1719955999877763
PF2341066	ENSG00000126882	0.17195377743163892	0.17195377743163892	-0.17195377743163892
PF2341066	ENSG00000197063	0.17192377703455786	0.17192377703455786	-0.17192377703455786
PF2341066	ENSG00000112078	0.17166916674759566	0.17166916674759566	-0.17166916674759566
PF2341066	ENSG00000230461	0.1716560024074094	0.1716560024074094	-0.1716560024074094
PF2341066	ENSG00000142627	0.17160506450798987	0.17160506450798987	0.17160506450798987
PF2341066	C17orf48	0.17155260431578193	0.17155260431578193	-0.17155260431578193
PF2341066	LRG_322	0.17139360368225204	0.17139360368225204	-0.17139360368225204
PF2341066	ENSG00000077157	0.17133396137668347	0.17133396137668347	-0.17133396137668347
PF2341066	ENSG00000249853	0.17129573870653678	0.17129573870653678	-0.17129573870653678
PF2341066	ENSG00000119326	0.17125264589997197	0.17125264589997197	0.17125264589997197
PF2341066	ENSG00000122779	0.17105483937643376	0.17105483937643376	-0.17105483937643376
PF2341066	ENSG00000130227	0.1710334495908759	0.1710334495908759	-0.1710334495908759
PF2341066	ENSG00000198142	0.1708996007534656	0.1708996007534656	0.1708996007534656
PF2341066	ENSG00000129951	0.1706631089830943	0.1706631089830943	-0.1706631089830943
PF2341066	ENSG00000196611	0.17063959830266878	0.17063959830266878	0.17063959830266878
PF2341066	ENSG00000115738	0.1704106079151218	0.1704106079151218	-0.1704106079151218
PF2341066	PAR5	0.17041037273564447	0.17041037273564447	-0.17041037273564447
PF2341066	ENSG00000024862	0.17040304726934233	0.17040304726934233	-0.17040304726934233
PF2341066	ENSG00000134352	0.1703963075116254	0.1703963075116254	0.1703963075116254
PF2341066	ENSG00000135018	0.17024859194016045	0.17024859194016045	0.17024859194016045
PF2341066	ENSG00000197956	0.17010477352919107	0.17010477352919107	0.17010477352919107
PF2341066	ENSG00000186918	0.17005789035985974	0.17005789035985974	-0.17005789035985974
PF2341066	ENSG00000079102	0.1700497418604817	0.1700497418604817	-0.1700497418604817
PF2341066	ENSG00000105374	0.17002971571309597	0.17002971571309597	-0.17002971571309597
PF2341066	ENSG00000011243	0.16982683579446187	0.16982683579446187	-0.16982683579446187
PF2341066	ENSG00000171729	0.16977026525131725	0.16977026525131725	0.16977026525131725
PF2341066	ENSG00000135472	0.16976795243969325	0.16976795243969325	-0.16976795243969325
PF2341066	ENSG00000182568	0.16972041883477118	0.16972041883477118	-0.16972041883477118
PF2341066	ENSG00000166526	0.1695620987818348	0.1695620987818348	-0.1695620987818348
PF2341066	ENSG00000155508	0.16945381169247842	0.16945381169247842	-0.16945381169247842
PF2341066	ENSG00000135063	0.16930298363055674	0.16930298363055674	0.16930298363055674
PF2341066	ENSG00000182885	0.16922954464479592	0.16922954464479592	-0.16922954464479592
PF2341066	ENSG00000164930	0.16907520964822514	0.16907520964822514	0.16907520964822514
PF2341066	LOC100288911	0.16903751017027185	0.16903751017027185	0.16903751017027185
PF2341066	ENSG00000173465	0.16902495352126035	0.16902495352126035	0.16902495352126035
PF2341066	ENSG00000198959	0.1689609500594221	0.1689609500594221	0.1689609500594221
PF2341066	LOC100130776	0.16888905252121925	0.16888905252121925	0.16888905252121925
PF2341066	C19orf59	0.16879553795844948	0.16879553795844948	-0.16879553795844948
PF2341066	ENSG00000124615	0.16837340758144428	0.16837340758144428	0.16837340758144428
PF2341066	RGNEF	0.16835839399383193	0.16835839399383193	0.16835839399383193
PF2341066	ENSG00000274229	0.1682999380710736	0.1682999380710736	-0.1682999380710736
PF2341066	ENSG00000176720	0.16827898922764684	0.16827898922764684	0.16827898922764684
PF2341066	ENSG00000121741	0.16826522657304346	0.16826522657304346	-0.16826522657304346
PF2341066	ENSG00000049759	0.16826219664353426	0.16826219664353426	0.16826219664353426
PF2341066	ENSG00000147509	0.16822808870853795	0.16822808870853795	0.16822808870853795
PF2341066	ENSG00000109452	0.16818811796668262	0.16818811796668262	0.16818811796668262
PF2341066	ENSG00000124207	0.16816690883633978	0.16816690883633978	0.16816690883633978
PF2341066	LOC100506777	0.16809303590320102	0.16809303590320102	-0.16809303590320102
PF2341066	ENSG00000277775	0.16807719133101603	0.16807719133101603	-0.16807719133101603
PF2341066	ENSG00000026508	0.1680588838480624	0.1680588838480624	0.1680588838480624
PF2341066	MLL5	0.16802215409121515	0.16802215409121515	-0.16802215409121515
PF2341066	ENSG00000175166	0.16796976277703904	0.16796976277703904	0.16796976277703904
PF2341066	ENSG00000105971	0.16793194433940978	0.16793194433940978	0.16793194433940978
PF2341066	ENSG00000189410	0.16788468006335447	0.16788468006335447	0.16788468006335447
PF2341066	ENSG00000133111	0.16785108603815418	0.16785108603815418	-0.16785108603815418
PF2341066	ENSG00000092051	0.16773960441258948	0.16773960441258948	-0.16773960441258948
PF2341066	ENSG00000263001	0.1676733552485429	0.1676733552485429	-0.1676733552485429
PF2341066	ENSG00000079335	0.16760886679365103	0.16760886679365103	-0.16760886679365103
PF2341066	ENSG00000163347	0.16756551739559267	0.16756551739559267	0.16756551739559267
PF2341066	ENSG00000139263	0.16727702632182706	0.16727702632182706	0.16727702632182706
PF2341066	ENSG00000145632	0.16717146110890405	0.16717146110890405	0.16717146110890405
PF2341066	ENSG00000229358	0.16691820477745806	0.16691820477745806	-0.16691820477745806
PF2341066	ENSG00000103472	0.16680846201194893	0.16680846201194893	-0.16680846201194893
PF2341066	ENSG00000115297	0.16654992008107863	0.16654992008107863	-0.16654992008107863
PF2341066	ENSG00000187626	0.1663232611838777	0.1663232611838777	-0.1663232611838777
PF2341066	ENSG00000109132	0.16632153429001556	0.16632153429001556	-0.16632153429001556
PF2341066	ENSG00000137693	0.16622017899594965	0.16622017899594965	0.16622017899594965
PF2341066	ENSG00000113851	0.16616928313961007	0.16616928313961007	-0.16616928313961007
PF2341066	ENSG00000167767	0.1659080159312626	0.1659080159312626	0.1659080159312626
PF2341066	ENSG00000187024	0.16581502618491126	0.16581502618491126	0.16581502618491126
PF2341066	ENSG00000138119	0.16577999065392318	0.16577999065392318	0.16577999065392318
PF2341066	ENSG00000048545	0.16562282990277097	0.16562282990277097	-0.16562282990277097
PF2341066	ENSG00000104679	0.1656114522221451	0.1656114522221451	-0.1656114522221451
PF2341066	ENSG00000146243	0.16528717656863118	0.16528717656863118	-0.16528717656863118
PF2341066	ENSG00000101160	0.16507981763703283	0.16507981763703283	0.16507981763703283
PF2341066	FLJ45513	0.16498988653672	0.16498988653672	0.16498988653672
PF2341066	ENSG00000126216	0.16493626027383784	0.16493626027383784	-0.16493626027383784
PF2341066	ENSG00000106615	0.16484875256716797	0.16484875256716797	0.16484875256716797
PF2341066	ENSG00000127507	0.16466891503859593	0.16466891503859593	-0.16466891503859593
PF2341066	ENSG00000172150	0.16466743114969543	0.16466743114969543	-0.16466743114969543
PF2341066	ENSG00000039560	0.16460799800814838	0.16460799800814838	0.16460799800814838
PF2341066	ENSG00000118513	0.1645999230917229	0.1645999230917229	-0.1645999230917229
PF2341066	ENSG00000186652	0.16447083694066772	0.16447083694066772	-0.16447083694066772
PF2341066	ENSG00000174405	0.164461236555291	0.164461236555291	-0.164461236555291
PF2341066	ENSG00000172232	0.16443720036092133	0.16443720036092133	-0.16443720036092133
PF2341066	ENSG00000049618	0.16440885637852048	0.16440885637852048	-0.16440885637852048
PF2341066	ENSG00000120662	0.16425763232498974	0.16425763232498974	-0.16425763232498974
PF2341066	ENSG00000167771	0.1641825883625417	0.1641825883625417	-0.1641825883625417
PF2341066	ENSG00000135631	0.16399953766663772	0.16399953766663772	0.16399953766663772
PF2341066	ENSG00000100403	0.16395788151288843	0.16395788151288843	0.16395788151288843
PF2341066	ENSG00000196924	0.1639326640284765	0.1639326640284765	0.1639326640284765
PF2341066	ENSG00000173218	0.16378328063850722	0.16378328063850722	0.16378328063850722
PF2341066	LRG_493	0.1637325309864516	0.1637325309864516	0.1637325309864516
PF2341066	ENSG00000143933	0.16368502991381734	0.16368502991381734	0.16368502991381734
PF2341066	ENSG00000164338	0.16344554148912416	0.16344554148912416	0.16344554148912416
PF2341066	ENSG00000274672	0.16334077706696093	0.16334077706696093	0.16334077706696093
PF2341066	LRG_180	0.16331159873924492	0.16331159873924492	-0.16331159873924492
PF2341066	ENSG00000064995	0.16327691083671628	0.16327691083671628	-0.16327691083671628
PF2341066	LOC100506354	0.16321923650270959	0.16321923650270959	-0.16321923650270959
PF2341066	ENSG00000183807	0.16313416563427494	0.16313416563427494	-0.16313416563427494
PF2341066	ENSG00000125810	0.16305300920639093	0.16305300920639093	-0.16305300920639093
