	PCC
ENSG00000102053	0.18625520038644863
ENSG00000186635	0.18616070090901127
SMCR7	0.18611377728754894
ENSG00000166822	0.18608426679267723
ENSG00000069966	0.18576335269336813
LOC100130264	0.18575772246819974
ENSG00000117400	0.18563123939652082
ENSG00000166128	0.18549841393626823
ENSG00000122406	0.1854912257424635
ENSG00000008323	0.18539244961420512
ENSG00000102786	0.18530314260686565
ENSG00000080371	0.18524316305211538
ENSG00000153551	0.18517346712644972
ENSG00000198284	0.18516938277208936
SLC9A11	0.18516520236129577
ENSG00000159217	0.1850761450177137
ENSG00000196968	0.1850230205591641
ENSG00000213347	0.18498974637588741
ENSG00000167210	0.1849653326199012
ENSG00000111237	0.18487289251489844
ENSG00000120327	0.18475426404915712
ENSG00000088340	0.18474744793571682
ENSG00000160972	0.18472346489007066
ENSG00000168246	0.1846904829934607
ENSG00000154319	0.18465890088914722
ENSG00000168959	0.184657499001025
ENSG00000241945	0.18456916374420224
ENSG00000152705	0.18452469470025046
ENSG00000075336	0.18435273324150214
ENSG00000184584	0.18423244846498402
ENSG00000136169	0.18422579567204989
ENSG00000146540	0.18418044611474865
ENSG00000102893	0.18408644670314445
ENSG00000021488	0.18403769539609727
ENSG00000116903	0.1839447060843049
ENSG00000125255	0.18384793528146282
ENSG00000112559	0.18382056986656442
LOC100134229	0.18381948705326043
ENSG00000103066	0.1837743081929654
ENSG00000125319	0.1837255962273553
ENSG00000273622	0.1836886996441487
ENSG00000095139	0.18367910321118747
ENSG00000106477	0.18361912996242735
ENSG00000181552	0.18357053709654195
ENSG00000172081	0.1834367569662037
ENSG00000167780	0.18342919212348
ENSG00000253873	0.18342684560366515
ENSG00000155659	0.18337530801897964
ENSG00000119048	0.18336328623727394
HOXB-AS5	0.183338332378948
ENSG00000125508	0.18330000846276595
ENSG00000205678	0.18324329661296748
ENSG00000099800	0.18321869518443146
ENSG00000273780	0.1831091038729082
C9orf68	0.1830653922131583
ENSG00000114978	0.18304014839676477
ENSG00000178773	0.18303546260669348
ENSG00000274641	0.18302158281167702
ENSG00000196367	0.18298737440065985
ENSG00000031003	0.18290223495527558
ENSG00000168913	0.18275546733109313
ENSG00000172969	0.18267824669110172
ENSG00000189403	0.1826665722398977
ENSG00000188051	0.18266303707739298
LOC100130522	0.18259551048701872
ENSG00000138496	0.18258133565782575
ENSG00000262473	0.18257080792076583
ENSG00000092201	0.18256051797494896
LOC731223	0.18244997925842565
ENSG00000171049	0.1824021722751763
ENSG00000131480	0.18237614327426688
ENSG00000136193	0.1823626032998211
ENSG00000170634	0.18235445200854902
ENSG00000185252	0.1823294593331225
ENSG00000174358	0.18231665356740923
ENSG00000053747	0.18228876023005422
ENSG00000152229	0.18215540246974526
ENSG00000160161	0.1821458729538713
ENSG00000111452	0.1821111946183789
ENSG00000125492	0.18195993954630718
ENSG00000128309	0.18194940329428108
ENSG00000136146	0.18191810752200965
ENSG00000118939	0.18180852291957353
ENSG00000129910	0.18170099148107452
ENSG00000227354	0.1816672292235227
ENSG00000124782	0.18155719796765565
ENSG00000075624	0.18154089692625808
ENSG00000143373	0.18152693131967618
FAM108C1	0.18146258979373225
ENSG00000119431	0.1814527446164986
ENSG00000240871	0.18144296018104478
ENSG00000198799	0.18140774139595184
ENSG00000147065	0.18123201919645035
LRG_40	0.18113551097360953
ENSG00000156261	0.1809794575116056
ENSG00000164778	0.180873659326378
ENSG00000151846	0.18083372123230226
ENSG00000124228	0.18082065065540323
ENSG00000156587	0.18078607596637003
ENSG00000079112	0.1806755916271253
ENSG00000089006	0.18060679911622327
ENSG00000188917	0.18057271589760102
ENSG00000198178	0.18037783269888963
ENSG00000243335	0.18032868897286622
ENSG00000178457	0.1803077283654392
ENSG00000275911	0.18030064895250889
ENSG00000251192	0.18023633727228788
ENSG00000104904	0.1800980996550132
ENSG00000156049	0.17986985011562912
LOC100287896	0.17971703411561987
ENSG00000276410	0.17971077095654475
ENSG00000138472	0.1796731506716838
ENSG00000090432	0.17956201866620278
ENSG00000168522	0.1795468546328255
ENSG00000176624	0.17949895981922806
ENSG00000134508	0.17938061459583593
LOC100505801	0.1793371550622106
ENSG00000101361	0.17914910434544692
ENSG00000162437	0.17909320257691286
ENSG00000133641	0.17908830849601023
ENSG00000065923	0.17898461450157685
ENSG00000204160	0.17898191763888274
ENSG00000158019	0.17897915879660523
ENSG00000153922	0.17896275432960823
LRG_615	0.17888877079386675
ENSG00000182831	0.17887180684307788
ENSG00000111049	0.17875726064110564
ENSG00000158604	0.17871830468731675
ENSG00000106384	0.17859452463779255
ENSG00000182010	0.17854675568928086
ENSG00000262808	0.1785355850690168
C10orf85	0.1784969695889051
LRG_685	0.17847417638740332
ENSG00000158220	0.17836412757754505
LOC100507506	0.178311952519705
ENSG00000132423	0.17829525876067948
ENSG00000075240	0.17804576178013118
ENSG00000177599	0.17797500534046048
ENSG00000166441	0.17789187801341785
ENSG00000092841	0.17788157629557955
LOC100505933	0.17780853596098095
ENSG00000179094	0.1777912253788047
ENSG00000260027	0.17779004292742837
ENSG00000175768	0.17774419747550269
ENSG00000161509	0.17768798451160261
ENSG00000167112	0.17767971025324164
ENSG00000185344	0.1776628963705645
ENSG00000104369	0.17764094259322843
ENSG00000185669	0.1775628127299218
ENSG00000039523	0.17748694717303107
ENSG00000120913	0.17743236116760966
ENSG00000113712	0.17730008911729092
ENSG00000008282	0.17715912878691487
ENSG00000155100	0.1771301129056071
ENSG00000158497	0.17709318687750975
ENSG00000122863	0.17702938198420226
ENSG00000169032	0.1770217296891677
ENSG00000183808	0.17699079562615117
LOC100507480	0.17685988305340822
ENSG00000127561	0.1768175445171791
ENSG00000129116	0.1764461472666651
ENSG00000197753	0.17634933852395288
ENSG00000198000	0.1763345858685636
LOC100131354	0.17625418186782332
ENSG00000082641	0.17622672614586996
ENSG00000115827	0.17618821620244882
ENSG00000162981	0.17615796063239664
ENSG00000168646	0.17615576388297696
ENSG00000076053	0.17614698195604783
LOC100505487	0.17613797216275143
ENSG00000132950	0.17611234678698473
ENSG00000148110	0.17610318815307835
C13orf33	0.17608806351039238
ENSG00000154719	0.1760143585502916
ENSG00000196700	0.17599844291952152
ENSG00000175198	0.1759830253737335
ENSG00000131686	0.175903404573984
ENSG00000158290	0.17585909715374845
ENSG00000154359	0.1758462672760132
ENSG00000175489	0.17581961950972058
C9orf37	0.175792152175442
ENSG00000047410	0.17574597918902535
ENSG00000179041	0.17573428513808936
ENSG00000092068	0.17567071802692236
ENSG00000227057	0.1756195793640725
ENSG00000120963	0.17536373173352307
ENSG00000186265	0.17524245346817882
ENSG00000146535	0.17522561678817197
ENSG00000170807	0.1751893269856539
ENSG00000170989	0.17518767045691655
ENSG00000186660	0.17512652716326924
ENSG00000166507	0.17508540431688982
ENSG00000078142	0.17493541900351733
ENSG00000137707	0.17492706182569398
ENSG00000134007	0.17492149301160834
ENSG00000165046	0.17487063431282093
ENSG00000075539	0.1748037928410368
ENSG00000255423	0.1747652343352047
ENSG00000274047	0.17473991207267486
ENSG00000254122	0.17469068506329555
ENSG00000273259	0.1746125692284144
ENSG00000166946	0.17461065077565477
LOC100505760	0.17445841231897588
ENSG00000173258	0.17443695094059336
LOC100133190	0.17423079765381325
ENSG00000070019	0.1742150741060927
ENSG00000149187	0.17421061444026556
ENSG00000205808	0.1741958875328392
ENSG00000070501	0.17418162437795126
ODZ3	0.17416416375898397
ENSG00000183674	0.17410253446764376
ENSG00000156515	0.17409248723137669
ENSG00000132953	0.17404060146553077
ENSG00000146477	0.17400328952360872
ENSG00000136100	0.17396055557468554
ENSG00000100665	0.1739336289156569
ENSG00000130303	0.17392480247543116
ENSG00000106565	0.1738849786010476
ENSG00000132825	0.17386906246938258
ENSG00000250305	0.17383423674968798
ENSG00000143761	0.17366022219142885
ENSG00000118514	0.1735935584441528
ENSG00000119537	0.1735746337174027
LOC654433	0.17342659287316642
ENSG00000198478	0.17336895676734032
ENSG00000009950	0.1733609970206942
ENSG00000115091	0.17327046225018006
ENSG00000080824	0.1732703481428774
ENSG00000055044	0.17326044593927808
LOC100506526	0.1732601749043973
ENSG00000174567	0.1732389733865235
ENSG00000178896	0.17321370024634786
ENSG00000136518	0.1731750330968827
ENSG00000134697	0.1731349162113653
C10orf58	0.17298277929928843
ENSG00000107175	0.17296235496797424
ENSG00000084072	0.1729404195811885
LOC100506082	0.1728970066092976
ENSG00000108417	0.1728509674941964
PHF17	0.172793491276782
ENSG00000078319	0.1727263500429204
ENSG00000137770	0.1727056264363188
ENSG00000125901	0.17267524747215823
LOC100506651	0.17266667802753663
LOC151300	0.17264732502461597
ENSG00000163485	0.17263942290433576
ENSG00000198900	0.1726082676458211
ENSG00000230630	0.17256419140477744
LOC100505947	0.1724382147345972
ENSG00000153814	0.172393586841572
ENSG00000104361	0.17227288795263587
ENSG00000135951	0.17218666184926618
ENSG00000100104	0.17218338971011052
ENSG00000155087	0.17217004466921146
ENSG00000144820	0.17214920295612424
ENSG00000134954	0.17211582476213652
ENSG00000185591	0.17210609760915901
ENSG00000123119	0.17207215774308707
ENSG00000178796	0.17207100584016014
ZFP161	0.1719922455392554
LOC100289187	0.17197226168236726
LOC100130548	0.17194006503267234
ENSG00000149474	0.17183371246335172
LOC100505786	0.17181551639437168
ENSG00000170631	0.17180264210411628
ENSG00000127870	0.17179438858829985
ENSG00000155592	0.1717548657594562
ENSG00000112697	0.17168818025042304
ENSG00000170381	0.17156128349421906
LOC285000	0.17150202232139236
ENSG00000165029	0.17145592312506625
ENSG00000108771	0.17137978406865265
ENSG00000166143	0.17135948369679446
GCFC1	0.17130053723761532
ENSG00000214381	0.17125614750005067
ENSG00000198205	0.17123011841364058
ENSG00000170113	0.17119032510280943
ENSG00000121741	0.17117017581335991
ENSG00000118094	0.17116009031924037
ENSG00000267532	0.17110347443536814
ENSG00000196497	0.1709771932083161
LRG_503	0.17095892830958898
ENSG00000115368	0.17089656337206857
ENSG00000184508	0.1708959280228304
C9orf71	0.17088295148935032
LOC100505478	0.17080977800069808
ENSG00000141759	0.17072514733982344
ENSG00000100206	0.1706986049330648
ENSG00000156256	0.17067370802550635
