	PCC
ENSG00000091106	0.9774822507152697
LOC100506558	0.9774292677757762
ENSG00000124766	0.9773762848362827
ENSG00000233041	0.9773233018967893
ENSG00000153029	0.9772703189572958
ENSG00000134970	0.9772173360178023
ENSG00000170604	0.9771643530783087
ENSG00000149260	0.9771113701388153
ENSG00000137507	0.9770583871993218
ENSG00000215251	0.9770054042598283
C3orf15	0.9769524213203349
ENSG00000154175	0.9768994383808414
ENSG00000179168	0.9768464554413478
ENSG00000171566	0.9767934725018544
ENSG00000087253	0.9767404895623609
ENSG00000072310	0.9766875066228674
ENSG00000147041	0.976634523683374
ENSG00000178685	0.9765815407438805
ENSG00000145390	0.976528557804387
ENSG00000150459	0.9764755748648936
ENSG00000260704	0.9764225919254
ENSG00000197586	0.9763696089859065
ENSG00000196924	0.976316626046413
ENSG00000172346	0.9762636431069196
ENSG00000211956	0.9762106601674261
LRG_413	0.9761576772279326
ENSG00000135686	0.9761046942884392
ENSG00000235966	0.9760517113489456
ENSG00000164438	0.9759987284094521
ENSG00000007062	0.9759457454699587
ENSG00000118096	0.9758927625304652
C3orf32	0.9758397795909717
LOC401431	0.9757867966514783
ENSG00000139998	0.9757338137119848
ENSG00000129151	0.9756808307724912
ENSG00000100097	0.9756278478329978
ENSG00000166452	0.9755748648935043
ENSG00000116525	0.9755218819540108
ENSG00000162543	0.9754688990145173
ENSG00000170802	0.9754159160750239
ENSG00000182325	0.9753629331355304
ENSG00000136842	0.9753099501960368
ENSG00000116954	0.9752569672565434
ENSG00000150867	0.9752039843170499
ENSG00000173821	0.9751510013775564
ENSG00000164597	0.975098018438063
ENSG00000150712	0.9750450354985695
LOC339803	0.974992052559076
ENSG00000233101	0.9749390696195825
ENSG00000169105	0.974886086680089
ENSG00000099999	0.9748331037405955
ENSG00000099840	0.974780120801102
ENSG00000176058	0.9747271378616086
RTDR1	0.9746741549221151
ENSG00000173868	0.9746211719826215
ENSG00000254369	0.9745681890431281
ENSG00000159166	0.9745152061036346
ENSG00000005801	0.9744622231641411
ENSG00000177558	0.9744092402246477
ENSG00000231281	0.9743562572851542
ENSG00000176136	0.9743032743456607
ENSG00000105672	0.9742502914061673
LOC100506941	0.9741973084666737
C19orf69	0.9741443255271802
ENSG00000183696	0.9740913425876868
ENSG00000136274	0.9740383596481933
ENSG00000166548	0.9739853767086998
ENSG00000176435	0.9739323937692063
ENSG00000204130	0.9738794108297129
ENSG00000147439	0.9738264278902193
LOC100507498	0.9737734449507258
ENSG00000165092	0.9737204620112324
LRG_207	0.9736674790717389
ENSG00000169744	0.9736144961322454
ENSG00000167194	0.973561513192752
ENSG00000095539	0.9735085302532585
ENSG00000154889	0.9734555473137649
ENSG00000102743	0.9734025643742715
ENSG00000185008	0.973349581434778
ENSG00000102053	0.9732965984952845
ENSG00000186635	0.9732436155557911
SMCR7	0.9731906326162976
ENSG00000166822	0.973137649676804
ENSG00000069966	0.9730846667373105
LOC100130264	0.9730316837978171
ENSG00000117400	0.9729787008583236
ENSG00000166128	0.9729257179188301
ENSG00000122406	0.9728727349793367
ENSG00000008323	0.9728197520398432
ENSG00000102786	0.9727667691003496
ENSG00000080371	0.9727137861608562
ENSG00000153551	0.9726608032213627
ENSG00000198284	0.9726078202818692
SLC9A11	0.9725548373423758
ENSG00000159217	0.9725018544028823
ENSG00000196968	0.9724488714633888
ENSG00000213347	0.9723958885238954
ENSG00000167210	0.9723429055844018
ENSG00000111237	0.9722899226449083
ENSG00000120327	0.9722369397054148
ENSG00000088340	0.9721839567659214
ENSG00000160972	0.9721309738264279
ENSG00000168246	0.9720779908869344
ENSG00000154319	0.972025007947441
ENSG00000168959	0.9719720250079474
ENSG00000241945	0.9719190420684539
ENSG00000152705	0.9718660591289605
ENSG00000075336	0.971813076189467
ENSG00000184584	0.9717600932499735
ENSG00000136169	0.9717071103104801
ENSG00000146540	0.9716541273709866
ENSG00000102893	0.971601144431493
ENSG00000021488	0.9715481614919996
ENSG00000116903	0.9714951785525061
ENSG00000125255	0.9714421956130126
ENSG00000112559	0.9713892126735191
LOC100134229	0.9713362297340257
ENSG00000103066	0.9712832467945322
ENSG00000125319	0.9712302638550386
ENSG00000273622	0.9711772809155452
ENSG00000095139	0.9711242979760517
ENSG00000106477	0.9710713150365582
ENSG00000181552	0.9710183320970648
ENSG00000172081	0.9709653491575713
ENSG00000167780	0.9709123662180777
ENSG00000253873	0.9708593832785843
ENSG00000155659	0.9708064003390908
ENSG00000119048	0.9707534173995973
HOXB-AS5	0.9707004344601039
ENSG00000125508	0.9706474515206104
ENSG00000205678	0.9705944685811169
ENSG00000099800	0.9705414856416233
ENSG00000273780	0.9704885027021299
C9orf68	0.9704355197626364
ENSG00000114978	0.9703825368231429
ENSG00000178773	0.9703295538836495
ENSG00000274641	0.970276570944156
ENSG00000196367	0.9702235880046625
ENSG00000031003	0.9701706050651691
ENSG00000168913	0.9701176221256755
ENSG00000172969	0.970064639186182
ENSG00000189403	0.9700116562466886
ENSG00000188051	0.9699586733071951
LOC100130522	0.9699056903677016
ENSG00000138496	0.9698527074282082
ENSG00000262473	0.9697997244887147
ENSG00000092201	0.9697467415492211
LOC731223	0.9696937586097276
ENSG00000171049	0.9696407756702342
ENSG00000131480	0.9695877927307407
ENSG00000136193	0.9695348097912472
ENSG00000170634	0.9694818268517538
ENSG00000185252	0.9694288439122603
ENSG00000174358	0.9693758609727667
ENSG00000053747	0.9693228780332733
ENSG00000152229	0.9692698950937798
ENSG00000160161	0.9692169121542863
ENSG00000111452	0.9691639292147929
ENSG00000125492	0.9691109462752994
ENSG00000128309	0.9690579633358058
ENSG00000136146	0.9690049803963123
ENSG00000118939	0.9689519974568189
ENSG00000129910	0.9688990145173254
ENSG00000227354	0.9688460315778319
ENSG00000124782	0.9687930486383385
ENSG00000075624	0.968740065698845
ENSG00000143373	0.9686870827593514
FAM108C1	0.968634099819858
ENSG00000119431	0.9685811168803645
ENSG00000240871	0.968528133940871
ENSG00000198799	0.9684751510013776
ENSG00000147065	0.9684221680618841
LRG_40	0.9683691851223906
ENSG00000156261	0.9683162021828972
ENSG00000164778	0.9682632192434036
ENSG00000151846	0.9682102363039101
ENSG00000124228	0.9681572533644166
ENSG00000156587	0.9681042704249232
ENSG00000079112	0.9680512874854297
ENSG00000089006	0.9679983045459362
ENSG00000188917	0.9679453216064428
ENSG00000198178	0.9678923386669492
ENSG00000243335	0.9678393557274557
ENSG00000178457	0.9677863727879623
ENSG00000275911	0.9677333898484688
ENSG00000251192	0.9676804069089753
ENSG00000104904	0.9676274239694819
ENSG00000156049	0.9675744410299884
LOC100287896	0.9675214580904948
ENSG00000276410	0.9674684751510014
ENSG00000138472	0.9674154922115079
ENSG00000090432	0.9673625092720144
ENSG00000168522	0.9673095263325209
ENSG00000176624	0.9672565433930275
ENSG00000134508	0.967203560453534
LOC100505801	0.9671505775140404
ENSG00000101361	0.967097594574547
ENSG00000162437	0.9670446116350535
ENSG00000133641	0.96699162869556
ENSG00000065923	0.9669386457560666
ENSG00000204160	0.9668856628165731
ENSG00000158019	0.9668326798770795
ENSG00000153922	0.9667796969375861
LRG_615	0.9667267139980926
ENSG00000182831	0.9666737310585991
ENSG00000111049	0.9666207481191057
ENSG00000158604	0.9665677651796122
ENSG00000106384	0.9665147822401187
ENSG00000182010	0.9664617993006251
ENSG00000262808	0.9664088163611317
C10orf85	0.9663558334216382
LRG_685	0.9663028504821447
ENSG00000158220	0.9662498675426513
LOC100507506	0.9661968846031578
ENSG00000132423	0.9661439016636643
ENSG00000075240	0.9660909187241709
ENSG00000177599	0.9660379357846773
ENSG00000166441	0.9659849528451838
ENSG00000092841	0.9659319699056904
LOC100505933	0.9658789869661969
ENSG00000179094	0.9658260040267034
ENSG00000260027	0.96577302108721
ENSG00000175768	0.9657200381477165
ENSG00000161509	0.9656670552082229
ENSG00000167112	0.9656140722687294
ENSG00000185344	0.965561089329236
ENSG00000104369	0.9655081063897425
ENSG00000185669	0.965455123450249
ENSG00000039523	0.9654021405107556
ENSG00000120913	0.965349157571262
ENSG00000113712	0.9652961746317685
ENSG00000008282	0.9652431916922751
ENSG00000155100	0.9651902087527816
ENSG00000158497	0.9651372258132881
ENSG00000122863	0.9650842428737947
ENSG00000169032	0.9650312599343012
ENSG00000183808	0.9649782769948076
LOC100507480	0.9649252940553142
ENSG00000127561	0.9648723111158207
ENSG00000129116	0.9648193281763272
ENSG00000197753	0.9647663452368337
ENSG00000198000	0.9647133622973403
LOC100131354	0.9646603793578468
ENSG00000082641	0.9646073964183532
ENSG00000115827	0.9645544134788598
ENSG00000162981	0.9645014305393663
ENSG00000168646	0.9644484475998728
ENSG00000076053	0.9643954646603794
LOC100505487	0.9643424817208859
ENSG00000132950	0.9642894987813924
ENSG00000148110	0.964236515841899
C13orf33	0.9641835329024054
ENSG00000154719	0.9641305499629119
ENSG00000196700	0.9640775670234185
ENSG00000175198	0.964024584083925
ENSG00000131686	0.9639716011444315
ENSG00000158290	0.963918618204938
ENSG00000154359	0.9638656352654446
ENSG00000175489	0.963812652325951
C9orf37	0.9637596693864575
ENSG00000047410	0.9637066864469641
ENSG00000179041	0.9636537035074706
ENSG00000092068	0.9636007205679771
ENSG00000227057	0.9635477376284837
ENSG00000120963	0.9634947546889902
ENSG00000186265	0.9634417717494966
ENSG00000146535	0.9633887888100032
ENSG00000170807	0.9633358058705097
ENSG00000170989	0.9632828229310162
ENSG00000186660	0.9632298399915228
ENSG00000166507	0.9631768570520293
ENSG00000078142	0.9631238741125357
ENSG00000137707	0.9630708911730422
ENSG00000134007	0.9630179082335488
ENSG00000165046	0.9629649252940553
ENSG00000075539	0.9629119423545618
ENSG00000255423	0.9628589594150684
ENSG00000274047	0.9628059764755749
ENSG00000254122	0.9627529935360813
ENSG00000273259	0.9627000105965879
ENSG00000166946	0.9626470276570944
LOC100505760	0.9625940447176009
ENSG00000173258	0.9625410617781075
LOC100133190	0.962488078838614
ENSG00000070019	0.9624350958991205
ENSG00000149187	0.962382112959627
ENSG00000205808	0.9623291300201335
ENSG00000070501	0.96227614708064
ODZ3	0.9622231641411465
ENSG00000183674	0.9621701812016531
ENSG00000156515	0.9621171982621596
ENSG00000132953	0.9620642153226661
ENSG00000146477	0.9620112323831727
ENSG00000136100	0.9619582494436791
ENSG00000100665	0.9619052665041856
ENSG00000130303	0.9618522835646922
ENSG00000106565	0.9617993006251987
ENSG00000132825	0.9617463176857052
ENSG00000250305	0.9616933347462118
ENSG00000143761	0.9616403518067183
ENSG00000118514	0.9615873688672247
ENSG00000119537	0.9615343859277312
LOC654433	0.9614814029882378
ENSG00000198478	0.9614284200487443
ENSG00000009950	0.9613754371092508
ENSG00000115091	0.9613224541697574
ENSG00000080824	0.9612694712302639
ENSG00000055044	0.9612164882907703
LOC100506526	0.9611635053512769
ENSG00000174567	0.9611105224117834
ENSG00000178896	0.9610575394722899
ENSG00000136518	0.9610045565327965
ENSG00000134697	0.960951573593303
C10orf58	0.9608985906538094
ENSG00000107175	0.960845607714316
ENSG00000084072	0.9607926247748225
LOC100506082	0.960739641835329
ENSG00000108417	0.9606866588958355
PHF17	0.9606336759563421
ENSG00000078319	0.9605806930168486
ENSG00000137770	0.960527710077355
ENSG00000125901	0.9604747271378616
LOC100506651	0.9604217441983681
LOC151300	0.9603687612588746
ENSG00000163485	0.9603157783193812
ENSG00000198900	0.9602627953798877
ENSG00000230630	0.9602098124403942
LOC100505947	0.9601568295009008
ENSG00000153814	0.9601038465614072
ENSG00000104361	0.9600508636219137
ENSG00000135951	0.9599978806824203
ENSG00000100104	0.9599448977429268
ENSG00000155087	0.9598919148034333
ENSG00000144820	0.9598389318639398
ENSG00000134954	0.9597859489244464
ENSG00000185591	0.9597329659849528
ENSG00000123119	0.9596799830454593
ENSG00000178796	0.9596270001059659
ZFP161	0.9595740171664724
LOC100289187	0.9595210342269789
LOC100130548	0.9594680512874855
ENSG00000149474	0.959415068347992
LOC100505786	0.9593620854084984
ENSG00000170631	0.959309102469005
ENSG00000127870	0.9592561195295115
ENSG00000155592	0.959203136590018
ENSG00000112697	0.9591501536505246
ENSG00000170381	0.9590971707110311
LOC285000	0.9590441877715375
ENSG00000165029	0.958991204832044
ENSG00000108771	0.9589382218925506
ENSG00000166143	0.9588852389530571
GCFC1	0.9588322560135636
ENSG00000214381	0.9587792730740702
ENSG00000198205	0.9587262901345767
ENSG00000170113	0.9586733071950831
ENSG00000121741	0.9586203242555897
ENSG00000118094	0.9585673413160962
ENSG00000267532	0.9585143583766027
ENSG00000196497	0.9584613754371093
LRG_503	0.9584083924976158
ENSG00000115368	0.9583554095581223
ENSG00000184508	0.9583024266186289
C9orf71	0.9582494436791353
LOC100505478	0.9581964607396418
ENSG00000141759	0.9581434778001483
ENSG00000100206	0.9580904948606549
ENSG00000156256	0.9580375119211614
LINC00277	0.9579845289816679
ENSG00000197273	0.9579315460421745
ENSG00000157557	0.9578785631026809
ENSG00000274887	0.9578255801631874
